x,close
2015-12-30,9.08
2015-12-29,8.81
2015-12-28,8.53
2015-12-25,8.7
2015-12-24,8.44
2015-12-23,8.67
2015-12-22,8.83
2015-12-21,8.59
2015-12-18,8.49
2015-12-17,8.65
2015-12-16,8.33
2015-12-15,8.39
2015-12-14,8.5
2015-12-11,8.14
2015-12-10,8.25
2015-12-09,8.32
2015-12-08,8.44
2015-12-07,8.87
2015-12-04,8.95
2015-12-03,9.12
2015-12-02,9.14
2015-12-01,8.64
2015-11-30,8.23
2015-11-27,8.22
2015-11-26,9.07
2015-11-25,9.27
2015-11-24,9.38
2015-11-23,9.01
2015-11-20,8.72
2015-11-19,8.73
2015-11-18,8.54
2015-11-17,8.51
2015-11-16,8.39
2015-11-13,8.06
2015-11-12,8.27
2015-11-11,8.48
2015-11-10,8.4
2015-11-09,8.39
2015-11-06,7.92
2015-11-05,7.83
2015-11-04,7.75
2015-11-03,7.34
2015-11-02,7.34
2015-10-30,7.56
2015-10-29,7.72
2015-10-28,7.51
2015-10-27,7.53
2015-10-26,7.56
2015-10-23,7.54
2015-10-22,7.45
2015-10-21,7.26
2015-10-20,8.06
2015-10-19,7.8
2015-10-16,8.13
2015-10-15,7.76
2015-10-14,7.81
2015-10-13,7.94
2015-10-12,7.32
2015-10-09,6.66
2015-10-08,6.6
2015-09-30,6.38
2015-09-29,6.35
2015-09-28,6.58
2015-09-25,6.49
2015-09-24,6.78
2015-09-23,6.74
2015-09-22,6.7
2015-09-21,6.63
2015-09-18,6.4
2015-09-17,6.33
2015-09-16,6.62
2015-09-15,6.05
2015-09-14,6.7
2015-09-11,7.45
2015-09-10,7.61
2015-09-09,7.51
2015-09-08,7.31
2015-09-07,7.06
2015-09-02,7.05
2015-09-01,7.07
2015-08-31,7.85
2015-08-28,7.86
2015-08-27,7.15
2015-08-26,6.51
2015-08-25,6.99
2015-08-24,7.76
2015-08-21,8.63
2015-08-20,9.58
2015-08-19,10.53
2015-08-18,9.8
2015-08-17,10.89
2015-08-14,9.9
2015-08-13,9.66
2015-08-12,9.78
2015-08-11,9.58
2015-08-10,9.57
2015-08-07,8.91
2015-08-06,8.79
2015-08-05,8.93
2015-08-04,8.63
2015-08-03,8.21
2015-07-31,7.96
2015-07-30,7.98
2015-07-29,8.08
2015-07-28,7.69
2015-07-27,7.8
2015-07-24,8.67
2015-07-23,8.9
2015-07-22,8.71
2015-07-21,8.63
2015-07-20,8.57
2015-07-17,8.42
2015-07-16,7.9
2015-07-15,7.74
2015-07-14,8.6
2015-07-13,8.88
2015-07-10,8.07
2015-07-09,7.34
2015-07-08,6.67
2015-07-07,7.41
2015-07-06,8.23
2015-07-03,7.77
2015-07-02,8.63
2015-07-01,9.55
2015-06-30,10.21
2015-06-29,9.51
2015-06-26,10.4
2015-06-25,11.56
2015-06-24,12.37
2015-06-23,12.04
2015-06-19,11.68
2015-06-18,12.97
2015-06-17,13.3
2015-06-16,12.55
2015-06-15,12.87
2015-06-12,13.11
2015-06-11,13.16
2015-06-10,13.02
2015-06-09,12.44
2015-06-08,12.7
2015-06-05,12.24
2015-06-04,11.63
2015-06-03,11.62
2015-06-02,11.73
2015-06-01,11.39
2015-05-29,10.95
2015-05-28,11.2
2015-05-27,12.24
2015-05-26,11.76
2015-05-25,11.52
2015-05-22,11.21
2015-05-21,10.92
2015-05-20,10.81
2015-05-19,10.83
2015-05-18,10.54
2015-05-15,10.59
2015-05-14,10.8
2015-05-13,10.88
2015-05-12,11.0
2015-05-11,11.05
2015-05-08,10.77
2015-05-07,10.68
2015-05-06,10.5
2015-05-05,10.88
2015-05-04,11.49
2015-04-30,11.33
2015-04-29,11.45
2015-04-28,11.35
2015-04-27,11.82
2015-04-24,11.64
2015-04-23,12.0
2015-04-22,12.06
2015-04-21,11.58
2015-04-20,11.6
2015-04-17,12.17
2015-04-16,11.81
2015-04-15,11.78
2015-04-14,12.2
2015-04-13,11.92
2015-04-10,11.45
2015-04-09,11.33
2015-04-08,11.87
2015-04-07,11.9
2015-04-03,11.8
2015-04-02,11.73
2015-04-01,11.81
2015-03-31,11.43
2015-03-30,11.54
2015-03-27,10.63
2015-03-26,10.6
2015-03-25,10.4
2015-03-24,10.4
2015-03-23,10.52
2015-03-20,10.45
2015-03-19,10.72
2015-03-18,10.85
2015-03-17,10.39
2015-03-16,10.27
2015-03-13,10.09
2015-03-12,10.13
2015-03-11,9.9
2015-03-10,9.87
2015-03-09,9.81
2015-03-06,9.67
2015-03-05,9.67
2015-03-04,9.83
2015-03-03,9.77
2015-03-02,10.02
2015-02-27,9.92
2015-02-26,9.99
2015-02-25,9.79
2015-02-17,9.78
2015-02-16,9.62
2015-02-13,9.6
2015-02-12,9.57
2015-02-11,9.47
2015-02-10,9.34
2015-02-09,9.12
2015-02-06,9.04
2015-02-05,9.38
2015-02-04,9.54
2015-02-03,9.73
2015-02-02,9.59
2015-01-30,9.74
2015-01-29,10.08
2015-01-28,10.15
2015-01-27,10.35
2015-01-26,9.94
2015-01-23,9.61
2015-01-22,9.69
2015-01-21,9.66
2015-01-20,9.37
2015-01-19,8.99
2015-01-16,9.92
2015-01-15,9.96
2015-01-14,9.75
2015-01-13,9.81
2015-01-12,9.75
2015-01-09,10.17
2015-01-08,10.11
2015-01-07,10.4
2015-01-06,10.53
2015-01-05,10.93
2014-12-31,10.58
2014-12-30,10.71
2014-12-29,10.17
2014-12-26,10.21
2014-12-25,10.02
2014-12-24,9.49
2014-12-23,9.49
2014-12-22,9.95
2014-12-19,9.97
2014-12-18,9.5
2014-12-17,9.46
2014-12-16,9.63
2014-12-15,9.81
2014-12-12,9.52
2014-12-11,9.51
2014-12-10,9.63
2014-12-09,9.01
2014-12-08,8.67
2014-12-05,8.44
2014-12-04,8.87
2014-12-03,8.71
2014-12-02,8.51
2014-12-01,8.44
2014-11-28,8.4
2014-11-27,8.39
2014-11-26,8.46
2014-11-25,8.48
2014-11-24,8.44
2014-11-21,8.24
2014-11-20,8.09
2014-11-19,8.08
2014-11-18,8.12
2014-11-17,8.05
2014-11-14,7.99
2014-11-13,8.21
2014-11-12,8.47
2014-11-11,8.4
2014-11-10,8.66
2014-11-07,8.28
2014-11-06,8.54
2014-11-05,7.92
2014-11-04,7.86
2014-11-03,8.01
2014-10-31,7.73
2014-10-30,7.67
2014-10-29,7.51
2014-10-28,7.5
2014-10-27,7.37
2014-10-24,7.36
2014-10-23,7.22
2014-10-22,7.34
2014-10-21,7.04
2014-10-20,7.11
2014-10-17,6.94
2014-10-16,6.98
2014-10-15,7.08
2014-10-14,6.98
2014-10-13,7.06
2014-10-10,7.05
2014-10-09,7.14
2014-10-08,7.12
2014-09-30,6.92
2014-09-29,6.89
2014-09-26,6.86
2014-09-25,6.85
2014-09-24,6.9
2014-09-23,6.88
2014-09-22,6.83
2014-09-19,6.89
2014-09-18,6.81
2014-09-17,6.79
2014-09-16,6.72
2014-09-15,6.85
2014-09-12,6.81
2014-09-11,6.79
2014-09-10,6.82
2014-09-09,6.81
2014-09-05,6.79
2014-09-04,6.79
2014-09-03,6.74
2014-09-02,6.73
2014-09-01,6.7
2014-08-29,6.63
2014-08-28,6.54
2014-08-27,6.57
2014-08-26,6.58
2014-08-25,6.64
2014-08-22,6.79
2014-08-21,6.8
2014-08-20,6.97
2014-08-19,6.96
2014-08-18,6.8
2014-08-15,6.7
2014-08-14,6.66
2014-08-13,6.71
2014-08-12,6.64
2014-08-11,6.66
2014-08-08,6.56
