x,close
2015-12-30,17.38
2015-12-29,17.09
2015-12-28,16.91
2015-12-25,18.23
2015-12-24,17.96
2015-12-23,17.74
2015-12-22,18.66
2015-12-21,18.8
2015-12-18,18.39
2015-12-17,18.62
2015-12-16,18.42
2015-12-15,18.01
2015-12-14,17.8
2015-12-11,17.85
2015-12-10,19.07
2015-12-09,18.7
2015-12-08,19.13
2015-12-07,18.95
2015-12-04,18.58
2015-12-03,19.29
2015-12-02,18.48
2015-12-01,19.67
2015-11-30,21.86
2015-11-27,21.53
2015-11-26,19.57
2015-11-25,18.59
2015-11-24,16.9
2015-11-23,16.89
2015-11-20,16.89
2015-11-19,16.89
2015-11-18,16.89
2015-11-17,16.89
2015-11-16,16.89
2015-11-13,16.36
2015-11-12,16.71
2015-11-11,16.17
2015-11-10,15.71
2015-11-09,15.47
2015-11-06,15.29
2015-11-05,14.67
2015-11-04,14.48
2015-11-03,13.47
2015-11-02,13.55
2015-10-30,14.39
2015-10-29,14.76
2015-10-28,14.52
2015-10-27,15.01
2015-10-26,15.08
2015-10-23,14.81
2015-10-22,14.26
2015-10-21,13.67
2015-10-20,15.19
2015-10-19,14.6
2015-10-16,15.18
2015-10-15,14.64
2015-10-14,13.82
2015-10-13,14.36
2015-10-12,14.24
2015-10-09,13.37
2015-10-08,13.06
2015-09-30,12.45
2015-09-29,12.67
2015-09-28,13.04
2015-09-25,12.49
2015-09-24,13.37
2015-09-23,12.15
2015-09-22,12.45
2015-09-21,12.39
2015-09-18,11.7
2015-09-17,11.29
2015-09-16,11.84
2015-09-15,10.78
2015-09-14,11.98
2015-09-11,13.31
2015-09-10,12.96
2015-09-09,13.66
2015-09-08,13.18
2015-09-07,12.43
2015-09-02,12.65
2015-09-01,12.71
2015-08-31,14.12
2015-08-28,15.0
2015-08-27,13.69
2015-08-26,12.52
2015-08-25,12.47
2015-08-24,13.86
2015-08-21,15.4
2015-08-20,16.82
2015-08-19,18.49
2015-08-18,18.29
2015-08-17,20.32
2015-08-14,19.77
2015-08-13,19.57
2015-08-12,17.79
2015-08-11,18.59
2015-08-10,17.27
2015-08-07,15.7
2015-08-06,15.2
2015-08-05,14.82
2015-08-04,14.06
2015-08-03,12.78
2015-07-31,13.44
2015-07-30,14.02
2015-07-29,14.81
2015-07-28,13.49
2015-07-27,14.99
2015-07-24,16.65
2015-07-23,17.35
2015-07-22,16.72
2015-07-21,16.93
2015-07-20,16.26
2015-07-17,15.95
2015-07-16,14.87
2015-07-15,13.52
2015-07-14,15.02
2015-07-13,13.65
2015-07-10,12.41
2015-07-09,11.28
2015-07-08,10.25
2015-07-07,11.39
2015-07-06,12.65
2015-07-03,14.05
2015-07-02,15.39
2015-07-01,17.1
2015-06-30,19.0
2015-06-29,18.23
2015-06-26,20.25
2015-06-25,22.5
2015-06-24,24.81
2015-06-23,24.49
2015-06-19,24.15
2015-06-18,26.47
2015-06-17,28.29
2015-06-16,27.9
2015-06-15,30.99
2015-06-12,31.49
2015-06-11,31.08
2015-06-10,31.46
2015-06-09,30.86
2015-06-08,31.22
2015-06-05,33.5
2015-06-04,32.8
2015-06-03,33.36
2015-06-02,34.92
2015-06-01,34.38
2015-05-29,31.72
2015-05-28,30.56
2015-05-27,33.35
2015-05-26,30.32
2015-05-25,28.78
2015-05-22,27.26
2015-05-21,27.39
2015-05-20,28.29
2015-05-19,27.24
2015-05-18,27.15
2015-05-15,26.76
2015-05-14,26.57
2015-05-13,24.15
2015-05-12,25.12
2015-05-11,24.2
2015-05-08,22.38
2015-05-07,20.74
2015-05-06,20.53
2015-05-05,20.83
2015-05-04,22.62
2015-04-30,23.01
2015-04-29,23.31
2015-04-28,23.19
2015-04-27,23.74
2015-04-24,21.58
2015-04-23,22.08
2015-04-22,21.94
2015-04-21,21.33
2015-04-20,20.4
2015-04-17,20.91
2015-04-16,21.31
2015-04-15,21.01
2015-04-14,22.68
2015-04-13,23.29
2015-04-10,22.71
2015-04-09,22.59
2015-04-08,24.63
2015-04-07,23.25
2015-04-03,22.69
2015-04-02,23.16
2015-04-01,23.12
2015-03-31,22.38
2015-03-30,22.26
2015-03-27,22.73
2015-03-26,23.03
2015-03-25,24.69
