x,close
2015-12-30,15.17
2015-12-29,14.94
2015-12-28,14.85
2015-12-25,15.36
2015-12-24,15.33
2015-12-23,15.68
2015-12-22,15.99
2015-12-21,16.21
2015-12-18,15.98
2015-12-17,16.3
2015-12-16,16.08
2015-12-15,14.89
2015-12-14,14.96
2015-12-11,14.77
2015-12-10,15.22
2015-12-09,14.93
2015-12-08,14.88
2015-12-07,15.38
2015-12-04,15.47
2015-12-03,15.31
2015-12-02,15.24
2015-12-01,15.39
2015-11-30,15.57
2015-11-27,15.04
2015-11-26,15.83
2015-11-25,16.15
2015-11-24,16.24
2015-11-23,15.59
2015-11-20,15.83
2015-11-19,15.91
2015-11-18,14.71
2015-11-17,14.77
2015-11-16,15.24
2015-11-13,14.51
2015-11-12,14.98
2015-11-11,15.3
2015-11-10,15.43
2015-11-09,15.3
2015-11-06,15.37
2015-11-05,14.52
2015-11-04,14.72
2015-11-03,14.13
2015-11-02,14.03
2015-10-30,14.41
2015-10-29,14.77
2015-10-28,15.06
2015-10-27,15.35
2015-10-26,15.3
2015-10-23,14.99
2015-10-22,14.88
2015-10-21,14.52
2015-10-20,15.35
2015-10-19,14.83
2015-10-16,14.74
2015-10-15,14.41
2015-10-14,14.02
2015-10-13,14.35
2015-10-12,14.24
2015-10-09,14.05
2015-10-08,12.92
2015-09-30,12.18
2015-09-29,12.19
2015-09-28,12.49
2015-09-25,12.54
2015-09-24,12.89
2015-09-23,12.75
2015-09-22,12.91
2015-09-21,12.81
2015-09-18,12.35
2015-09-17,12.36
2015-09-16,13.05
2015-09-15,12.14
2015-09-14,12.93
2015-09-11,13.15
2015-09-10,13.38
2015-09-09,13.61
2015-09-08,13.22
2015-09-07,12.67
2015-09-02,13.22
2015-09-01,13.18
2015-08-31,13.41
2015-08-28,13.52
2015-08-27,12.7
2015-08-26,12.02
2015-08-25,11.77
2015-08-24,13.08
2015-08-21,14.53
2015-08-20,15.61
2015-08-19,16.44
2015-08-18,16.0
2015-08-17,17.78
2015-08-14,17.81
2015-08-13,16.92
2015-08-12,16.83
2015-08-11,17.54
2015-08-10,17.47
2015-08-07,16.61
2015-08-06,16.42
2015-08-05,16.7
2015-08-04,17.4
2015-08-03,16.9
2015-07-31,16.38
2015-07-30,16.14
2015-07-29,17.23
2015-07-28,16.59
2015-07-27,16.62
2015-07-24,18.47
2015-07-23,19.25
2015-07-22,19.14
2015-07-21,18.63
2015-07-20,18.93
2015-07-17,17.21
2015-07-16,16.16
2015-07-15,15.9
2015-07-14,17.66
2015-07-13,16.06
2015-07-10,14.6
2015-07-09,14.6
2015-07-08,14.6
2015-07-07,14.6
2015-07-06,16.22
2015-07-03,15.9
2015-07-02,17.11
2015-07-01,18.45
2015-06-30,19.33
2015-06-29,17.57
