,0
0,0.41672291999999994
1,1.3155350299999993
2,-0.38158369999999997
3,-0.23515549999999966
4,0.15051451000000046
5,0.23413107000000005
6,0.8592359699999995
7,0.4801045200000005
8,1.2410150199999996
9,0.45345300999999977
10,0.12846185999999987
11,0.5810817300000002
12,0.6141050499999998
13,0.0914598200000003
14,0.45228777000000026
15,1.0518034799999996
16,1.0181737900000003
17,0.014592470000000204
18,1.86750092
19,-0.4358955000000001
20,0.53747155
21,-0.2557737300000003
22,0.46404415999999943
23,-0.09658871999999985
24,1.7042847599999993
25,-0.10608752999999968
26,-0.0804563100000004
27,-0.3865945199999999
28,0.008305859999999403
29,0.1699573500000001
30,0.48885492999999924
31,0.44465473999999977
32,-0.03490284999999986
33,7.06919327
34,-0.3134225099999999
35,0.6741266100000001
36,0.6586934200000002
37,-0.5192838899999996
38,-0.05738198000000045
39,-0.055657979999999864
40,0.30570440000000015
41,0.9925610900000006
42,-0.27694415999999966
43,0.9652626199999996
44,-0.07807460999999986
45,1.4787596399999996
46,-0.1399713200000003
47,0.4211489600000002
48,-0.002438329999999958
49,1.0855169400000004
50,1.2506794700000001
51,1.2622967200000001
52,0.13008533999999985
53,2.4799739399999985
54,-0.2060674499999997
55,0.3248640099999993
56,-0.49473560999999994
57,-0.04167331999999995
58,0.055671279999999795
59,-0.20093348999999963
60,-0.40650374999999966
61,-0.39342902
62,0.3975294899999993
63,0.35966282000000005
64,0.5827902800000002
65,0.4765887899999996
66,0.4037325600000005
67,0.24111955000000004
68,0.17089791999999993
69,0.15048627000000026
70,-0.09051277000000048
71,0.09981476000000002
72,-0.24645695999999973
73,0.08363799000000022
74,0.96412558
75,0.060556649999999906
76,-0.11057874999999953
