,0
0,-0.037480589999999966
1,-0.16413168000000017
2,-0.06053429999999993
3,0.2843321000000001
4,-0.01552377000000025
5,-0.037509220000000204
6,-0.15933195000000008
7,-0.14530609000000008
8,-0.06930838000000013
9,0.04336938999999978
10,-0.014764609999999985
11,-0.20894289000000002
12,-0.11224220000000007
13,-0.04310609000000008
14,-0.12752131999999994
15,0.05810433999999985
16,-0.1992367100000002
17,0.015004139999999897
18,-0.1404002599999999
19,0.19162967999999994
20,-0.14501166000000004
21,-0.0835995199999999
22,-0.005973150000000023
23,-0.04278932000000007
24,-0.022866599999999977
25,0.12403530999999983
26,-0.13136834999999986
27,-0.12094442000000004
28,0.11502320999999996
29,-0.20559451000000012
30,0.5521324700000002
31,0.11131770000000019
32,-0.06990260000000009
33,-0.02203393999999983
34,-0.05495368000000005
35,-0.005764369999999995
36,0.44746319999999995
37,-0.03185263999999978
38,-0.26140831999999997
39,0.1055698799999999
40,0.01701907000000018
41,-0.2107865399999998
42,0.23954922999999997
43,-0.14343666999999993
44,0.03022803999999992
45,0.0978246000000001
46,-0.15182155000000017
47,0.3620181399999999
48,1.51437756
49,-0.0066105
50,0.12117985999999988
51,-0.14599241999999993
52,0.07813843999999995
53,0.011095160000000149
54,0.5068817999999998
55,0.2147591199999999
56,-0.0891173999999999
57,-0.07438982999999996
58,0.07882668000000016
59,0.025587939999999944
60,-0.24247950000000013
61,-0.14581341999999992
62,0.2202708799999999
63,0.7522517999999998
64,-0.022973759999999892
65,-0.057843630000000354
66,-0.1043905
67,-0.03697269000000006
68,-0.0454978500000001
69,-0.06928875000000012
70,-0.16266806999999994
71,0.47861135999999965
72,-0.26726402
73,0.4679018400000003
74,0.38673204000000005
75,0.67708605
76,0.05438453000000003
