,0
0,0.07867856000000005
1,-0.07112540000000002
2,0.126315
3,0.25531823999999975
4,-0.006905849999999976
5,-0.12127466000000003
6,-0.07615875
7,-0.05060989000000001
8,-0.1408308400000001
9,0.04175794999999995
10,0.03899052000000002
11,0.0
12,-0.02122907999999984
13,0.05363187000000011
14,-0.06115789000000001
15,0.011295199999999953
16,0.0413021399999999
17,0.04447845999999996
18,-0.058823429999999934
19,0.14618616000000015
20,-0.00700279999999993
21,-0.1486110199999999
22,0.043477920000000045
23,0.017699099999999978
24,0.019801920000000042
25,0.016269399999999906
26,-0.07513380000000004
27,0.07181328000000003
28,0.1827156200000001
29,-0.12705426
30,0.6981975
31,0.26245090000000015
32,-0.0042918300000000745
33,-0.05895909999999986
34,-0.03839093999999994
35,-0.02600207999999996
36,0.35439048
37,0.17241230000000027
38,-0.17763057000000007
39,0.07210991999999992
40,-0.05921567999999982
41,-0.10126512
42,0.21109528000000027
43,-0.1514483200000002
44,-0.010030940000000061
45,0.1291531499999999
46,0.05671614000000013
47,0.6558552
48,2.3514145300000004
49,0.031686
50,0.00041511000000010246
51,-0.009438260000000125
52,0.15561881999999982
53,-0.13337543999999996
54,0.0905056200000001
55,0.07989435999999987
56,-0.08079299999999977
57,0.042848810000000175
58,-0.012671
59,0.04833314000000001
60,-0.054938299999999815
61,0.03016542999999982
62,-0.0709440199999999
63,0.5809871200000001
64,-0.012576330000000075
65,0.017285760000000008
66,-0.045935760000000006
67,-0.002202640000000014
68,-0.10991372999999999
69,-0.014928949999999953
70,-0.06023396999999986
71,0.2717385
72,0.03579146999999997
73,-0.0127425
74,0.34793043999999995
75,0.693858
76,0.010578150000000024
