,0
0,0.2796923300000001
1,0.23798128999999982
2,-0.14494956999999983
3,-0.0556641100000001
4,-0.02855516999999981
5,0.10042056999999983
6,1.2677551399999996
7,0.24164611999999988
8,1.2903269899999998
9,0.32944295999999995
10,0.09958869000000065
11,0.17514820000000042
12,0.7020584900000004
13,0.47757771000000043
14,0.73558323
15,2.1028400799999996
16,0.29112166000000017
17,0.25209019999999993
18,0.2823222200000002
19,-0.18776254000000003
20,1.2229134799999999
21,0.24302966000000015
22,0.8325729199999993
23,0.22345926000000024
24,0.8279150300000002
25,-0.13299799999999964
26,-0.273423
27,0.00138495999999973
28,0.50813153
29,0.6498999099999997
30,0.19745893000000017
31,0.41054422999999973
32,-0.29773360999999976
33,3.06314581
34,-0.23072174000000012
35,0.4109767899999996
36,0.06435009000000078
37,-0.44549340000000026
38,0.44796536999999964
39,-0.27034762000000045
40,0.6373663100000003
41,1.1295289300000007
42,-0.29974131000000015
43,0.03399588999999978
44,0.14577783999999985
45,1.4665070299999994
46,-0.2852078899999998
47,0.9654954000000001
48,0.046629740000000225
49,0.7974296600000002
50,1.4050844599999999
51,0.19959379999999957
52,0.6565207700000002
53,2.677447
54,-0.2381647499999999
55,-0.07525723999999988
56,-0.5318500899999998
57,-0.021343259999999777
58,0.0050120100000000094
59,0.10368785999999987
60,-0.36192187999999986
61,-0.63268757
62,-0.2347996800000004
63,-0.01425530999999924
64,0.6491015300000003
65,1.23810002
66,0.44107947999999975
67,0.8054267099999995
68,0.5227994199999995
69,0.9169907099999998
70,0.10487873999999976
71,-0.07294467000000016
72,-0.25219880999999983
73,-0.15866622000000022
74,-0.3701580999999996
75,0.2018311999999997
76,-0.17068188000000048
