,0
0,-0.005758000000000116
1,-0.1653392399999999
2,0.08404230000000004
3,0.34404696999999973
4,0.06256025999999977
5,-0.04951226000000001
6,-0.24563517000000015
7,-0.1406933999999999
8,-0.01695494000000006
9,0.03945535999999999
10,-0.01922421000000008
11,-0.1182401599999998
12,-0.06342797999999998
13,-0.03747726000000012
14,-0.10313442999999993
15,0.13924555999999982
16,-0.1812200199999999
17,0.03733484999999986
18,-0.10711647000000032
19,0.20822216999999993
20,-0.10793155999999994
21,-0.07859575
22,0.07027141999999993
23,-0.051981209999999965
24,-0.035772449999999956
25,0.12115278000000003
26,-0.04682738000000024
27,-0.062117710000000194
28,0.12923147999999998
29,-0.18651147999999976
30,0.49518298
31,0.23134511000000033
32,-0.22322958000000007
33,0.11152482000000007
34,0.0017941799999998183
35,-0.07812188
36,0.4447749600000002
37,0.016950339999999967
38,-0.19549571999999998
39,0.09612928000000026
40,-0.08334764999999991
41,-0.22252208000000018
42,0.16991956999999983
43,-0.19488382999999984
44,0.02461865000000014
45,0.12061280000000028
46,-0.06260478000000003
47,0.41228543999999995
48,1.5241833399999998
49,-0.055758119999999994
50,-0.04956775999999977
51,-0.16508908000000008
52,0.07001747999999998
53,-0.09073441999999993
54,0.541827
55,0.3255327999999998
56,-0.003217730000000098
57,-0.18468465000000014
58,0.06795376000000002
59,-0.006201230000000097
60,-0.28576862999999975
61,-0.18657250999999989
62,0.16652704999999982
63,0.8544303400000001
64,-0.00681134999999986
65,0.10763243000000017
66,-0.08386632000000019
67,-0.02947858000000019
68,-0.1405941599999998
69,-0.0378640199999999
70,-0.24205780000000016
71,0.38643543999999996
72,-0.25443642999999994
73,0.32526961999999987
74,0.3578430800000001
75,0.93003853
76,0.06247580000000028
