,0
0,0.8962131499999997
1,0.79760008
2,-0.37803046999999984
3,-0.18813854000000005
4,0.08213300999999977
5,0.2761155499999998
6,0.5157873699999994
7,0.48924988000000014
8,1.3420272700000004
9,0.21994294999999972
10,0.33290541999999923
11,0.26662505000000025
12,0.9178084299999999
13,0.054855340000000086
14,0.6898653299999996
15,1.4243436399999991
16,0.6986853000000003
17,0.5761396000000001
18,0.5471009299999997
19,-0.17814276000000012
20,1.9274598000000003
21,0.35876249999999954
22,0.4664361599999997
23,0.43020083999999986
24,1.1357352800000002
25,-0.09163731999999972
26,0.15627943999999994
27,-0.28083085999999985
28,0.3214716299999999
29,0.09299099
30,0.44220292999999994
31,0.6300978100000001
32,-0.0911930199999999
33,4.93176796
34,-0.23630093000000016
35,0.7758166000000001
36,0.17208991000000015
37,-0.4115856499999998
38,1.0938755200000005
39,-0.13011033000000008
40,-0.06038943000000017
41,0.48493831000000026
42,-0.1820263700000001
43,0.5911651900000002
44,0.7033214099999995
45,1.3615784499999992
46,-0.002211149999999907
47,0.31352068000000016
48,-0.24226166000000005
49,0.5904975399999998
50,1.6796713000000008
51,0.04909678000000003
52,-0.12811947999999987
53,2.0394844400000003
54,-0.4813159599999998
55,-0.16566643999999983
56,-0.5668274399999997
57,-0.09918667000000005
58,0.5177556400000002
59,-0.22135631999999994
60,0.03414728000000003
61,-0.5019939099999998
62,0.22707862000000012
63,-0.11037032999999996
64,1.29368175
65,1.39623894
66,0.5544254299999997
67,0.5331801300000003
68,0.64127925
69,0.1803677200000002
70,0.24334932999999984
71,0.10611078000000049
72,-0.3678666399999994
73,-0.08611409999999986
74,0.46277600999999957
75,-0.3254550700000002
76,0.1479970899999996
