,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2010-02-12,4.907646810415007e-06,-5.773733136888862e-07,-1.9693098027993104e-06,-7.025220208798869e-06,6.620718895222994e-07,-1.338855217761376e-08,-4.9692688548426053e-08,-1.913330473366953e-07,2.3005844411452427e-06,-5.905294406481584e-07,-6.032543197510031e-08,2.5370713597409503e-07,-5.749485084258699e-08,-2.8920677553238184e-07,5.778229702830013e-07,-4.491917376778958e-07,0.0,-6.206325223192493e-06,-9.988098665458539e-08,-9.118371062821933e-08,2.172522085583435e-07,-5.1466599022133174e-06,-3.140276052472085e-06,4.966375301879848e-07,2.5592910410442657e-06,-5.897693012906242e-07,-2.5404911909269674e-05,9.037644036884579e-05,-6.861307885048016e-07,-1.1694914195690148e-06,-2.479767226771674e-07,-4.4223947663563805e-05,-7.554822200654452e-06,-2.9717946048417953e-05,1.1382114477211504e-05,3.5289567902367846e-05,-5.412788454298138e-05,0.0,-3.1688396778588e-05,7.429799188228244e-07,-1.9724901708241917e-06,2.3228800301407138e-06,0.00012820278182082903,-4.062678002437297e-06,-1.4351106487875687e-05,-4.98764972033381e-06,-5.579485902537527e-06,3.642597923854533e-06,-9.135982415527866e-06,-3.3488623999497407e-06,-7.138601164180286e-06,-3.8767137827286635e-05,-3.607746110703601e-06,-9.459584024718248e-07,1.8445979154407786e-05,1.0881698563092163e-05,-5.310105636357831e-06,7.488110022243061e-06,-1.096233661054824e-05,-5.961146962326407e-06,1.4487095805555884e-05,-4.055087026857672e-06,-2.5542840636008896e-05,-1.4791218718540943e-05,1.666263206003971e-05,-4.21650454109289e-07,8.637406389979943e-05,-2.060732089022281e-05,-2.2689020868822033e-07,-1.2855214108115934e-05,2.7449458395882675e-06,-5.783775492039578e-06,-7.13521843676607e-05,-0.0001602432872151192,8.177018827297258e-07,9.785248820618655e-05,-3.3977487631945678e-06
1,2010-02-22,4.9880822529835485e-06,-4.7957227103989e-07,-1.6725990085615304e-06,-5.149537906120992e-06,6.369467019294398e-07,2.300451277714079e-06,-4.337029753023771e-08,-1.7263516606983668e-07,2.1343847856999847e-06,-5.186883123825659e-07,-5.4259808525336355e-08,3.341660604858945e-07,-5.1654060051514055e-08,-1.8412537214649818e-07,4.959609778912285e-07,-4.1154587457674523e-07,0.0,-5.456023064518563e-06,-7.071480246088167e-08,-7.973079125792747e-08,3.3100074702540855e-07,-4.503495030739886e-06,-2.48012534709961e-06,5.738393104198966e-07,2.3576375342389273e-06,-4.551519600848409e-07,-2.1906203083836613e-05,0.00015392932025186775,-5.257485545317353e-07,-9.431006483516473e-07,-2.152047345722663e-07,-3.725034517022232e-05,-6.451657962842789e-06,-2.6436988276818632e-05,1.2167543652661867e-05,4.241580189405594e-05,-4.526186421499493e-05,0.0,-2.7237417146891008e-05,3.525674203436655e-06,5.186237003278231e-07,8.367039268156975e-06,0.00011081310053656574,-2.96885811366011e-06,-1.1247402135192514e-05,-4.576131939220206e-06,-4.141197541664009e-06,4.147220063684776e-06,-7.642078777319145e-06,-2.9327780036723977e-06,-4.978147438975351e-06,-3.435645601403477e-05,-3.5148505004282806e-06,-8.4955546184865e-07,3.243116580103012e-05,1.1416183816524578e-05,-3.7146321567871525e-06,1.0806967770822628e-05,-8.705415546753988e-06,-4.810535303239253e-06,8.989780716239151e-06,-2.759543160521582e-06,-2.059254414167348e-05,-1.173345082756423e-05,1.4235547909738205e-05,-3.679253956850433e-07,7.958306399472914e-05,-1.7976555247745414e-05,3.290015067755403e-06,-8.333120744146057e-06,2.2525376335077396e-06,-5.472002501135466e-06,-5.808500884302102e-05,-0.0001348299946052129,6.120338632043393e-07,9.805407094734256e-05,-3.2140251931362853e-06
2,2010-02-23,5.054346651237423e-06,-4.4420261052995597e-07,-1.379369135788154e-06,-4.117138683276683e-06,7.223268718166544e-07,4.294264880533622e-06,-3.935611665997173e-08,-1.645264533024719e-07,2.2546120816903357e-06,-5.12171784020616e-07,-5.319645998909129e-08,2.3550480025947206e-07,-4.304822705445218e-08,-9.801436772211594e-08,4.6753241759090663e-07,-3.426901886690223e-07,0.0,-5.272238840638693e-06,-5.39582635085684e-08,-7.473519664191063e-08,3.8893532540812813e-07,-4.333667051863501e-06,-2.1189907196222595e-06,8.36178495815799e-07,2.430319182255472e-06,-4.332209533920595e-07,-2.1738079094295686e-05,0.00017972360967026405,-1.3642178153295446e-07,-8.944040319665358e-07,-2.0129250147719543e-07,-3.2418937613869026e-05,-5.629634146276372e-06,-2.3304966910710026e-05,1.3914302082308447e-05,4.4064023282910366e-05,-3.932106788813604e-05,0.0,-2.6222302545896902e-05,4.2084805162936185e-06,-5.211901832769628e-07,9.612745109835337e-06,9.93210258613144e-05,-1.732987083403731e-06,-1.1166288432295959e-05,-4.205888348121133e-06,-3.880357793318005e-06,4.527563123560445e-06,-6.482119592210971e-06,-2.1295383454569342e-06,-9.337131080995705e-07,-3.4122071090282454e-05,-3.066864701012911e-06,-6.068445551294877e-07,4.798604479576974e-05,1.155890917819875e-05,-2.324024574327047e-06,1.4315627156942186e-05,-6.1391893971089335e-06,-4.2037342290531814e-06,3.817793343464022e-06,-1.2193161904066973e-06,-1.8712425218876735e-05,-7.321131724533962e-06,1.1391972551174438e-05,3.134856132005937e-07,7.738997829880666e-05,-1.4908275017124844e-05,1.1789102612596515e-05,-4.144495924558227e-06,1.2910073537182855e-06,-3.890741512176906e-06,-4.98392937004561e-05,-0.00011809119331989498,7.409735148055065e-07,0.00010810942353985166,-2.2720751757800844e-06
3,2010-02-24,5.8856022532465735e-06,-4.317295786171574e-07,-9.846712614388858e-07,-1.8564821448349699e-06,8.392639213230566e-07,7.712418729407293e-06,-3.4280728749678945e-08,-1.4660178334985702e-07,2.6627963683591412e-06,-4.800490345896094e-07,-4.902274471576582e-08,3.447691352070867e-07,-3.0492705403153195e-08,-4.720967502835803e-08,5.011458651236246e-07,-1.705676838271299e-07,5.719234708493391e-07,-4.817788991724742e-06,-2.402590505961151e-08,-7.00654359238512e-08,5.147986606871188e-07,-4.190926657448051e-06,-1.8411431213735857e-06,1.0216425534784978e-06,2.4140577991222233e-06,-4.0968592979280946e-07,-1.907140427212105e-05,0.00025472312788385335,3.714970282122479e-07,-8.60578347335805e-07,-1.8727291552729757e-07,-2.4855465030538354e-05,-4.559406709513383e-06,-1.9599408735619796e-05,2.338937519623479e-05,4.9429744008858934e-05,-3.066381145909951e-05,0.0,-2.4826723344336298e-05,2.612049673080545e-06,2.446929926694968e-06,1.1178064951301807e-05,9.628874521484536e-05,-8.337215654775479e-08,-7.331033582189077e-06,-3.055358889501025e-06,-3.512733721788458e-06,5.053741974805328e-06,-5.150019382287705e-06,-9.812479382159255e-07,1.0682458108303537e-05,-3.1011955512312236e-05,-1.1061066052795745e-06,-2.025069641504302e-07,6.35330800248092e-05,1.3004727511644966e-05,9.12849853886427e-07,1.6722006529894105e-05,-2.7368080452893613e-06,-3.216329238023394e-06,3.094606512622868e-06,2.1421783033266894e-06,-1.6307339821150767e-05,-2.0115146008652947e-06,1.1339132678028108e-05,1.2743495586260285e-06,9.26256761851655e-05,-1.1219603550709311e-05,2.0858483579472506e-05,3.1829363139639026e-07,1.2761799936897965e-05,-7.68364573274971e-07,-3.8603765343184617e-05,-9.555918658967025e-05,8.584025474157445e-07,0.00011287625273538618,-1.0885425032718995e-07
4,2010-02-25,6.566874310269697e-06,-4.094018852621657e-07,-6.335002244648474e-07,-2.5658898650295135e-07,9.249752730546561e-07,9.841428406272169e-06,-2.7499634253063958e-08,-1.2562719171787005e-07,3.1736374133147037e-06,-4.309933459766932e-07,-4.279161770713378e-08,5.071640465519645e-07,-1.952242594744334e-08,-2.4886653532839378e-08,5.350428195380815e-07,4.267151311526314e-08,1.098554804721359e-06,-4.3309122162747976e-06,-3.748592055404408e-09,-6.618115503653503e-08,5.918359047969731e-07,-3.887600124650642e-06,-1.559170597731761e-06,1.1935926916473038e-06,2.566601172462223e-06,-3.787911934777841e-07,-1.5130913837466965e-05,0.0003572299749326984,8.546069296430896e-07,-7.159391354664933e-07,-1.7617965260764745e-07,-1.750698758787175e-05,-3.069586707582193e-06,-1.112818943594467e-05,2.790903887132006e-05,5.275505577467548e-05,-2.2478721321159348e-05,0.0,-2.2833921884982943e-05,3.5893297777305435e-06,4.997608393450074e-06,1.2102893277162592e-05,9.146577637399182e-05,1.3963199022319916e-06,-3.0765648339483357e-06,-1.808431295292421e-06,-2.2296668313284477e-06,5.768766485190649e-06,-3.9350680908736144e-06,2.1499074944557224e-07,2.125414721441222e-05,-2.6988740635459168e-05,1.6853711524557151e-06,1.5859979135722655e-07,9.820558263949242e-05,1.533227872867953e-05,2.676578702812666e-06,1.9112566037882465e-05,8.686361794689774e-08,-3.6136951229635644e-07,4.5411003684694825e-06,6.1518745789370135e-06,-1.4033415257786332e-05,2.621389765280831e-06,1.1527942835141118e-05,2.1026396857955e-06,0.00010755676490882841,-9.213338476901305e-06,2.948423920586532e-05,1.8653231864162873e-06,2.6028226542402644e-05,2.445683752568817e-06,-3.362475327724494e-05,-7.354295413360067e-05,1.048092791461494e-06,0.00010773375476207344,1.5668267722804485e-06
5,2010-02-26,8.872891309317143e-06,-4.928732023685241e-07,-6.935896952333586e-07,3.3161890074068127e-07,1.0756751027106048e-06,1.1163847648759468e-05,-3.170749725445006e-08,-1.4650063444433863e-07,4.346040099719896e-06,-4.885917196915882e-07,-4.832961634007741e-08,6.852786146896943e-07,-2.3631100706845954e-08,-3.615285964620342e-08,6.733427822545396e-07,1.217713891319817e-07,1.328410766759511e-06,-4.90721457453089e-06,1.945267866879291e-08,-7.786545195680826e-08,7.205409792599642e-07,-4.660401678060945e-06,-1.5796621217113252e-06,1.478647282114295e-06,3.25333115448546e-06,-4.0985694167040684e-07,-1.5203416753821467e-05,0.0004753824803510088,1.9867326573305438e-06,-7.333098517491842e-07,-2.0019481249665934e-07,-1.7497029592162893e-05,-3.083276324730389e-06,-9.777361684841102e-06,3.6732418487854464e-05,6.888339766005207e-05,-2.320421037210615e-05,0.0,-2.6941822479680335e-05,6.723772167973832e-06,9.420445298008714e-06,1.551077170054164e-05,0.00011685176410590565,2.5859113036632494e-06,-2.0699274209726736e-06,-1.909721535325896e-06,-1.7437194079918943e-06,6.739566363404877e-06,-4.351067692688909e-06,7.607510473686877e-07,2.77015470036261e-05,-2.888429133585584e-05,3.21510357628014e-06,3.195871870692515e-07,0.00012572931118578072,2.0945129781315608e-05,3.7106032887097727e-06,2.214174021947841e-05,2.6955171108282977e-06,1.6968743979197679e-06,1.0490514071369923e-05,8.752601509727991e-06,-1.6045960139958482e-05,3.6019987119273724e-06,1.7705544161723e-05,2.8288797770665124e-06,0.00013593825723523008,-1.1407832254372434e-05,4.010555196528478e-05,2.4791048468072674e-06,3.76564358836887e-05,3.9889198394709974e-06,-4.31118311464527e-05,-8.210529263046217e-05,1.1988091420756002e-06,0.00012532899890439224,3.3914986079383704e-06
6,2010-03-01,1.0548846118366328e-05,-4.4935557913652567e-07,-3.690873772078788e-07,2.0844062668458805e-06,1.1366285943782576e-06,9.80346694417984e-06,-2.3762840749833413e-08,-1.1840079116572775e-07,4.677366772105478e-06,-3.7294614213990067e-07,-3.681556263534678e-08,8.308082307808808e-07,-1.8037260563765772e-08,-9.583678804142736e-09,7.132456842288007e-07,3.0364828335218446e-07,1.4761899356415954e-06,-3.947840027832413e-06,4.854893051752909e-08,-6.954887185043133e-08,6.81849054958281e-07,-4.3802484451663804e-06,-9.470326142384141e-07,1.5518037979452155e-06,3.558310409073028e-06,-2.791190162066256e-07,-8.858823224047372e-06,0.000473702623397828,4.076353897410137e-06,-5.114427954844023e-07,-1.6510643758895847e-07,-4.601701422628824e-06,-1.4654049574195283e-06,-3.6345291663341416e-06,4.115112629476418e-05,7.905586224221714e-05,-1.4254725594994703e-05,0.0,-2.3133773704653375e-05,9.455230674124162e-06,1.4876867704756524e-05,1.6664413713567526e-05,0.00013866236400526325,3.4688895360100785e-06,4.588207159075536e-06,-5.25299660272022e-07,4.849537639264605e-08,6.5047610647518436e-06,-2.569674807878291e-06,2.5112483100700694e-06,3.806217553161395e-05,-2.0414757436963947e-05,6.23973428565342e-06,6.965318148825845e-07,0.00013647370130973895,2.8994511377193338e-05,5.6093565666238705e-06,2.4526700379529938e-05,9.054814199992209e-06,4.930396310451223e-06,1.650104061122138e-05,1.3911897684712993e-05,-9.468776576209883e-06,6.3852849664030526e-06,1.9913786301339476e-05,3.7345046940063704e-06,0.00014895130706851507,-9.15666068466382e-06,4.559579015410735e-05,6.567497988613014e-06,5.338338690876827e-05,7.490740091592275e-06,-3.665811769172487e-05,-6.026044029368749e-05,1.4395138248225165e-06,0.0001345108544590588,7.0705477563249535e-06
7,2010-03-02,1.1175230861628053e-05,-3.8726081138325755e-07,-2.9432830723107023e-07,3.364415397442876e-06,1.0767095387423019e-06,7.286261406955654e-06,-1.726667532069587e-08,-8.776254353314256e-08,4.463394433454646e-06,-2.2782627821036505e-07,-2.1947442455226465e-08,9.451741304209356e-07,-1.6188638498643396e-08,3.3611493215776696e-09,6.808842206306865e-07,4.1776904095436364e-07,1.5159970170313072e-06,-3.1794103883484084e-06,7.898079214987099e-08,-5.971834966598308e-08,6.462285009114532e-07,-3.792748436702511e-06,-3.5308266258332253e-07,1.4137150177512658e-06,3.6421130425014316e-06,-5.106268223725081e-08,-4.41445960850522e-06,0.0004906627704088293,7.383852323100284e-06,-2.680979888636829e-07,-1.3094375005824863e-07,9.905244294879293e-06,-2.0409726876098853e-07,2.379059614792014e-06,4.135373656805695e-05,8.874411830175162e-05,-6.917698370009689e-06,0.0,-1.881420161073484e-05,1.555740035057089e-05,2.077778995123341e-05,1.5727836476432754e-05,0.00016042811991687155,3.4177756943107474e-06,1.2302199422354866e-05,1.073715755982028e-07,2.2644716132550415e-06,6.0737980398389924e-06,-9.50070341770569e-07,3.8189050196013354e-06,3.984863877307317e-05,-1.223376608999382e-05,1.0332716986046186e-05,8.015159465423608e-07,0.00013586357343212875,3.5590307467683e-05,6.1217065083696635e-06,2.2721179187397784e-05,1.430316276970383e-05,7.893724772107651e-06,2.0847478643719883e-05,1.6220989959428316e-05,2.9031691012793923e-07,7.376985482463972e-06,2.461315213339607e-05,3.7209128023929457e-06,0.0001641071938307002,-8.296227570853537e-06,4.001500386681057e-05,9.435654498878492e-06,6.70110565396016e-05,8.724051953875572e-06,-2.5841348144174383e-05,-4.679905427166238e-05,1.2911333187305894e-06,0.00013826663501483592,8.699062668747036e-06
8,2010-03-03,1.2311022716948107e-05,-3.6640178526731567e-07,-3.065323693915047e-07,3.700045325323592e-06,1.027928601203073e-06,5.756352462842358e-06,-1.4236675515482984e-08,-4.9895543108418426e-08,4.470642375589961e-06,-1.1146083168292124e-07,-1.1429310807709256e-08,1.2378630401568813e-06,-1.3964797966685678e-08,-1.5168949066999601e-09,7.850483846618324e-07,5.326725558050423e-07,1.0366382798898068e-06,-2.7741966155052964e-06,9.739401691633336e-08,-5.391811801855115e-08,6.133458310499547e-07,-3.3835292085727454e-06,6.31421014591509e-08,1.4456557444858407e-06,3.8441635134970394e-06,1.517781941065823e-07,1.561761092771937e-06,0.0004655578884302397,1.060653128889893e-05,-1.69656902550065e-07,-1.0986744851487189e-07,1.8359323595170386e-05,7.096795935023158e-07,5.1217638322378815e-06,3.8146863809583904e-05,9.408952381124858e-05,-4.428345884498628e-06,0.0,-1.6228483454771822e-05,1.956068493835026e-05,2.212862242904997e-05,1.4156855574956817e-05,0.0001689150709715676,3.5852112531678074e-06,1.3867797035826204e-05,3.1486781393390827e-07,4.237344513753487e-06,5.876508871815372e-06,1.2165920944684974e-06,4.880742580260418e-06,4.334286283450724e-05,-5.858991021152577e-06,1.3500678913534835e-05,1.0611638473833808e-06,0.00013962719485133865,4.3302850681257146e-05,7.061508426155459e-06,2.416335688834886e-05,1.814856660701723e-05,1.0668447479788324e-05,2.1624973414939587e-05,1.6721097284220455e-05,8.366976579585243e-06,6.591606000609188e-06,2.5461648611996956e-05,4.12586266407455e-06,0.00016773689529664157,-6.308348618643675e-06,3.930539581132205e-05,1.1529732834950864e-05,7.422315812083897e-05,1.6018989077493533e-05,-1.4565757430208521e-05,-2.3781217015228922e-05,1.3024215287708012e-06,0.00014008841611751205,1.006007891515e-05
