,0
0,-0.016930920000000276
1,0.026754040000000152
2,-0.07756416000000003
3,0.2725468800000001
4,-0.22290492999999947
5,-0.039155930000000054
6,-0.2683928500000002
7,-0.04482163999999978
8,0.011570740000000223
9,0.06342113999999943
10,0.046853470000000556
11,-0.07373689000000001
12,-0.08831489000000024
13,0.06618901999999978
14,-0.23979339000000036
15,-0.036479320000000065
16,-0.19435472999999986
17,-0.19326287000000011
18,-0.1188756399999999
19,0.09079983000000008
20,0.05319622999999998
21,-0.12314858999999996
22,0.035104740000000224
23,-0.0525184099999998
24,-0.06638859000000032
25,0.15852922999999974
26,-0.15799250999999953
27,-0.20062431000000017
28,0.14918637000000012
29,-0.013535970000000204
30,0.65504656
31,0.27709741000000015
32,-0.005201800000000512
33,-0.09849725000000012
34,-0.0018915000000004657
35,-0.10610121999999997
36,0.2511035500000003
37,-0.24802402999999956
38,-0.3227949100000004
39,-0.07745172999999964
40,0.03118432999999984
41,-0.2922354099999996
42,0.015992809999999708
43,-0.25507500000000044
44,-0.04979478000000026
45,0.07457244999999972
46,-0.01605194000000006
47,0.48304098
48,1.83666087
49,-0.16642156000000016
50,0.13609238000000012
51,-0.047654600000000207
52,-0.019376760000000357
53,-0.3432793199999996
54,0.24549640999999991
55,0.28495007999999983
56,0.012412209999999963
57,-0.2407737899999998
58,0.019382539999999806
59,-0.08517513
60,-0.2434211899999997
61,-0.20012347000000008
62,-0.010742590000000083
63,0.74020005
64,-0.05948175999999978
65,-0.25784105999999934
66,-0.2346210900000001
67,-0.020473620000000227
68,-0.23780654000000026
69,-0.018119519999999438
70,-0.10459090999999969
71,-0.0073396600000000325
72,-0.1871913499999995
73,0.17523603999999957
74,0.05311323999999999
75,0.39238489000000015
76,0.04058535999999999
