,0
0,0.044159940000000175
1,-0.15370636
2,0.07129356000000006
3,0.15560257000000008
4,-0.07839310999999999
5,-0.03504455000000005
6,-0.1688664800000002
7,-0.07174455000000005
8,-0.13094859999999997
9,0.028086780000000026
10,-0.052353810000000056
11,-0.20072083999999973
12,-0.121562
13,-0.07324533000000008
14,-0.01593389000000013
15,0.03830435999999999
16,-0.1317813400000002
17,-0.0561335
18,-0.1071535
19,0.1143325399999998
20,-0.057123540000000035
21,-0.06647995000000007
22,0.01834796999999997
23,0.008771910000000032
24,0.027617789999999805
25,0.10836440999999969
26,-0.18487668999999982
27,-0.19295280000000017
28,0.17608044999999994
29,-0.05685375999999989
30,0.49897036000000033
31,0.21473979000000004
32,-0.19150744999999994
33,0.06073424999999977
34,0.058592159999999914
35,-0.11185083999999997
36,0.4486310399999996
37,-0.04390942000000004
38,-0.20831903000000015
39,0.05638735999999987
40,0.05498992000000016
41,-0.23291207999999985
42,0.17900300000000025
43,-0.26550768999999985
44,0.02837583999999985
45,0.14907243999999994
46,-0.07824944999999996
47,0.3242999199999999
48,1.4395774500000003
49,0.019386270000000018
50,0.011765530000000027
51,-0.22609693999999983
52,-0.022046259999999894
53,-0.1984433800000001
54,0.5901186200000001
55,0.14667846999999998
56,-0.036954220000000204
57,-0.13737465999999993
58,0.04051064000000013
59,0.025275820000000067
60,-0.3613393200000001
61,-0.11848887999999966
62,-0.0388881399999999
63,0.8379603800000002
64,-0.010954199999999954
65,-0.03861306999999995
66,-0.06932040000000002
67,-0.05659394000000006
68,-0.16027120000000006
69,0.002389539999999921
70,-0.25124807000000016
71,0.3230165499999998
72,-0.18187598
73,0.5000905600000003
74,0.31013796
75,0.3579724900000002
76,0.09789240000000014
