,0
0,0.3846159100000004
1,0.9005297600000007
2,0.4877727199999997
3,-0.08051595999999903
4,0.06086146999999974
5,-0.1973428799999992
6,2.8483007199999997
7,-0.00822288999999885
8,0.9543216800000011
9,0.4606165099999991
10,0.058131860000000334
11,0.25435408000000054
12,0.22790282000000123
13,0.30004728
14,0.7675634299999995
15,3.385391119999999
16,0.5781739300000002
17,0.3881304699999995
18,0.7159579300000011
19,-0.030157749999999536
20,0.6441839699999995
21,0.5330246199999987
22,2.6163384499999993
23,0.33579349000000025
24,1.3991856899999995
25,-0.09596746999999904
26,0.2899017599999998
27,0.35505843000000015
28,0.4960237199999995
29,0.6619549400000007
30,-0.22072935999999987
31,0.3607426000000006
32,0.45318722000000045
33,5.266891780000001
34,-0.32757780999999914
35,1.475091729999999
36,0.3571561399999992
37,0.3980704900000002
38,1.5425520400000006
39,0.05110430000000005
40,0.5831030500000012
41,3.5345623200000005
42,-0.14574769000000135
43,0.6477935799999994
44,0.39588778999999935
45,1.480630209999999
46,0.26092225000000024
47,1.0483852999999992
48,0.05597055999999912
49,2.2522319499999988
50,1.52265606
51,1.9374656500000005
52,0.14090979999999934
53,3.6799344700000005
54,-0.04089501999999967
55,0.5429992699999994
56,0.43818675999999884
57,-0.07791960999999951
58,0.55942547
59,1.1340655599999987
60,0.5032384699999988
61,-0.13870602000000026
62,0.8013333599999999
63,-0.2613495400000009
64,1.7670056899999995
65,2.0975066600000014
66,0.23894217000000015
67,0.6723573999999994
68,0.4486673199999998
69,1.62039806
70,0.8306154500000007
71,2.2492076500000002
72,-0.15083345999999997
73,-0.18703245999999962
74,0.2582923799999999
75,0.15426057999999962
76,0.019554089999999268
