,0
0,0.1500520299999998
1,0.31265086999999986
2,1.9340899499999988
3,0.30166467000000063
4,-0.0176751799999997
5,0.3138514000000001
6,1.9677732199999989
7,0.33280949
8,1.7362594000000013
9,0.09935272999999951
10,0.03802930999999959
11,-0.03387845000000065
12,0.9992787000000002
13,0.4036912600000005
14,1.4946491999999993
15,3.3751535299999995
16,0.23271344999999996
17,0.3738219100000011
18,0.9564795300000003
19,-0.02387657000000018
20,0.5958833000000008
21,1.2714082999999998
22,1.341770299999999
23,0.7754187499999995
24,1.8326609299999996
25,0.22681636999999918
26,0.8490355799999998
27,0.1216068999999999
28,-0.06050258000000054
29,0.8300755400000003
30,0.012223219999999972
31,0.9310426000000003
32,1.721295560000001
33,5.828027040000001
34,-0.13792076000000036
35,5.155618919999998
36,0.31196699999999905
37,-0.2888954699999999
38,1.5543503499999995
39,0.5832374199999988
40,0.8586994200000004
41,3.4184852199999995
42,-0.4150226799999996
43,0.8310184099999994
44,0.39775972
45,1.0751640399999993
46,-0.06483354000000109
47,0.6116685700000003
48,0.49853376999999954
49,1.684435140000002
50,1.7035172000000003
51,5.354080340000001
52,0.746707110000001
53,4.061088670000001
54,0.11439065999999992
55,0.7056655000000003
56,0.8215150599999991
57,0.22723167000000039
58,-0.08373772000000008
59,0.8837903699999994
60,0.8690970800000001
61,-0.08254710999999998
62,2.1180508999999996
63,-0.23410180999999983
64,4.058482109999999
65,0.9179685500000005
66,0.45630054000000003
67,-0.20007399999999964
68,1.2572659899999998
69,2.67074741
70,1.7775762700000004
71,0.9628935599999989
72,0.1588896300000008
73,-0.16371079999999982
74,0.11653362999999942
75,0.06045989999999944
76,0.4164312799999998
