,0
0,0.10948064000000013
1,0.031176110000000104
2,0.32090652000000003
3,0.30238306000000004
4,-0.04679806999999995
5,-0.08399522999999998
6,-0.09734630000000005
7,-0.15534316000000004
8,-0.12824544000000007
9,-0.029206380000000004
10,-0.05677806999999983
11,-0.20373119999999995
12,-0.04861704000000015
13,0.15951860999999987
14,-0.18442967000000027
15,-0.10860405000000016
16,-0.15203375999999977
17,0.01018322999999998
18,-0.18435571999999997
19,0.11287570000000019
20,-0.05502824999999988
21,-0.19290061000000022
22,-0.0005279000000001397
23,-0.06702728999999992
24,0.0243169099999998
25,0.052645959999999964
26,-0.11222304000000015
27,-0.12635993000000006
28,0.11647981000000006
29,-0.18025145999999984
30,0.40485340000000036
31,0.04317750000000012
32,-0.012394959999999964
33,0.14172330000000027
34,-0.16983776
35,-0.11324880000000005
36,0.42025259999999987
37,0.06017215000000014
38,-0.2424778500000001
39,-0.015492640000000014
40,-0.009730939999999945
41,-0.2932433400000001
42,0.24357140000000038
43,-0.21857716000000002
44,-0.08048574000000011
45,0.07896637999999966
46,-0.07273870999999996
47,0.33870025999999975
48,1.35632
49,-0.0768471000000001
50,-0.1983923999999999
51,-0.10752653999999992
52,-0.01414179999999993
53,-0.19420992999999995
54,0.04635866000000003
55,0.13787295999999996
56,-0.04496082999999984
57,-0.12660761999999987
58,0.04967502000000025
59,-0.025240760000000126
60,-0.2602878899999999
61,0.15584117999999994
62,0.17580127999999978
63,0.09028406000000005
64,-0.045760689999999826
65,0.04356803000000003
66,0.05277493999999971
67,-0.09215381999999994
68,-0.05300576000000024
69,0.02441644000000006
70,-0.10048516000000014
71,0.19970876000000023
72,-0.20304535999999976
73,0.1745009700000002
74,0.38645485999999984
75,0.5096744300000001
76,0.08517630999999982
