,name,time,price,tick,Signal
50,ss,2012-05-14,2.74,403800.0,-1.0
51,ss,2012-05-28,2.81,393741.0,1.0
52,ss,2012-05-30,2.79,393741.0,-1.0
53,ss,2012-08-06,2.58,425790.0,1.0
54,ss,2012-08-16,2.53,425790.0,-1.0
55,ss,2012-08-21,2.54,424113.0,1.0
56,ss,2012-08-23,2.52,424113.0,-1.0
57,ss,2012-10-09,2.41,443471.0,1.0
58,ss,2012-10-12,2.44,443471.0,-1.0
59,ss,2012-10-23,2.41,448992.0,1.0
60,ss,2012-11-06,2.38,448992.0,-1.0
61,ss,2012-11-27,2.5,427440.0,1.0
62,ss,2013-02-22,2.73,427440.0,-1.0
63,ss,2013-03-22,2.74,425880.0,1.0
64,ss,2013-03-27,2.74,425880.0,-1.0
65,ss,2013-05-24,2.6,448812.0,1.0
66,ss,2013-06-05,2.52,448812.0,-1.0
67,ss,2013-07-23,2.29,493889.0,1.0
68,ss,2013-07-31,2.2,493889.0,-1.0
69,ss,2013-08-06,2.27,478659.0,1.0
70,ss,2013-08-09,2.25,478659.0,-1.0
71,ss,2013-08-12,2.3,468253.0,1.0
72,ss,2013-08-20,2.28,468253.0,-1.0
73,ss,2013-08-23,2.25,474497.0,1.0
74,ss,2013-10-11,2.39,474497.0,-1.0
75,ss,2013-10-14,2.41,470559.0,1.0
76,ss,2013-10-17,2.36,470559.0,-1.0
77,ss,2013-11-22,2.3,482835.0,1.0
78,ss,2013-12-02,2.29,482835.0,-1.0
79,ss,2013-12-04,2.36,468513.0,1.0
80,ss,2013-12-13,2.24,468513.0,-1.0
81,ss,2014-02-11,2.09,502139.0,1.0
82,ss,2014-02-26,2.02,502139.0,-1.0
83,ss,2014-03-24,2.05,494790.0,1.0
84,ss,2014-03-27,2.02,494790.0,-1.0
85,ss,2014-04-04,2.03,492353.0,1.0
86,ss,2014-04-24,2.03,492353.0,-1.0
87,ss,2014-05-28,2.01,497252.0,1.0
88,ss,2014-05-30,1.99,497252.0,-1.0
89,ss,2014-06-27,2.0,494766.0,1.0
90,ss,2014-09-01,2.14,494766.0,-1.0
91,ss,2014-09-04,2.19,483470.0,1.0
92,ss,2014-10-27,2.24,483470.0,-1.0
93,ss,2014-10-29,2.39,453126.0,1.0
94,ss,2015-01-14,3.27,453126.0,-1.0
95,ss,2015-01-15,3.37,439680.0,1.0
96,ss,2015-01-20,3.15,439680.0,-1.0
97,ss,2015-02-13,3.61,383654.0,1.0
98,ss,2015-05-20,5.73,383654.0,-1.0
99,ss,2015-05-25,6.39,344028.0,1.0
100,ss,2015-05-26,6.41,344028.0,-1.0
101,ss,2015-06-04,6.66,331114.0,1.0
102,ss,2015-07-02,6.3,331114.0,-1.0
103,ss,2015-08-04,5.36,389182.0,1.0
104,ss,2015-08-24,4.82,1.0,1.0
105,ss,2015-08-25,4.34,389183.0,-1.0
106,ss,2015-11-06,3.93,429784.0,1.0
107,ss,2015-11-10,3.98,429784.0,-1.0
108,ss,2015-12-29,3.48,491535.0,1.0
109,ss,2015-12-30,3.47,491535.0,-1.0
