,name,time,price,tick,Signal
43,ss,2011-07-21,3.87,305746.0,-1.0
44,ss,2011-10-25,3.28,360743.0,1.0
45,ss,2011-10-26,3.29,360743.0,-1.0
46,ss,2011-10-28,3.33,356410.0,1.0
47,ss,2011-11-10,3.32,356410.0,-1.0
48,ss,2011-11-15,3.31,357486.0,1.0
49,ss,2011-11-21,3.2,357486.0,-1.0
50,ss,2012-01-16,2.84,402802.0,1.0
51,ss,2012-02-14,2.93,402802.0,-1.0
52,ss,2012-02-15,2.98,396043.0,1.0
53,ss,2012-02-21,2.97,396043.0,-1.0
54,ss,2012-02-22,3.01,390780.0,1.0
55,ss,2012-03-14,2.96,390780.0,-1.0
56,ss,2012-05-03,2.84,407292.0,1.0
57,ss,2012-05-11,2.76,407292.0,-1.0
58,ss,2012-05-28,2.81,400045.0,1.0
59,ss,2012-05-30,2.79,400045.0,-1.0
60,ss,2012-08-06,2.58,432607.0,1.0
61,ss,2012-08-15,2.52,432607.0,-1.0
62,ss,2012-08-21,2.54,429200.0,1.0
63,ss,2012-08-23,2.52,429200.0,-1.0
64,ss,2012-10-09,2.41,448791.0,1.0
65,ss,2012-10-12,2.44,448791.0,-1.0
66,ss,2012-10-23,2.41,454377.0,1.0
67,ss,2012-11-06,2.38,454377.0,-1.0
68,ss,2012-11-27,2.5,432567.0,1.0
69,ss,2013-02-21,2.76,432567.0,-1.0
70,ss,2013-03-22,2.74,435724.0,1.0
71,ss,2013-03-27,2.74,435724.0,-1.0
72,ss,2013-05-24,2.6,459186.0,1.0
73,ss,2013-06-05,2.52,459186.0,-1.0
74,ss,2013-07-23,2.29,505306.0,1.0
75,ss,2013-07-29,2.19,505306.0,-1.0
76,ss,2013-07-30,2.22,498477.0,1.0
77,ss,2013-07-31,2.2,498477.0,-1.0
78,ss,2013-08-06,2.27,483106.0,1.0
79,ss,2013-08-08,2.26,483106.0,-1.0
80,ss,2013-08-12,2.3,474704.0,1.0
81,ss,2013-08-15,2.28,474704.0,-1.0
82,ss,2013-08-19,2.29,472631.0,1.0
83,ss,2013-08-20,2.28,472631.0,-1.0
84,ss,2013-08-23,2.25,478933.0,1.0
85,ss,2013-10-11,2.39,478933.0,-1.0
86,ss,2013-10-14,2.41,474958.0,1.0
87,ss,2013-10-16,2.35,474958.0,-1.0
88,ss,2013-11-22,2.3,485283.0,1.0
89,ss,2013-12-02,2.29,485283.0,-1.0
90,ss,2013-12-04,2.36,470889.0,1.0
91,ss,2013-12-13,2.24,470889.0,-1.0
92,ss,2014-02-11,2.09,504685.0,1.0
93,ss,2014-02-25,2.0,504685.0,-1.0
94,ss,2014-03-24,2.05,492376.0,1.0
95,ss,2014-03-27,2.02,492376.0,-1.0
96,ss,2014-04-04,2.03,489950.0,1.0
97,ss,2014-04-22,2.05,489950.0,-1.0
98,ss,2014-05-28,2.01,499701.0,1.0
99,ss,2014-05-30,1.99,499701.0,-1.0
100,ss,2014-06-27,2.0,497202.0,1.0
101,ss,2014-08-28,2.13,497202.0,-1.0
102,ss,2014-08-29,2.14,494879.0,1.0
103,ss,2014-09-01,2.14,494879.0,-1.0
104,ss,2014-09-04,2.19,483580.0,1.0
105,ss,2014-10-27,2.24,483580.0,-1.0
106,ss,2014-10-29,2.39,453230.0,1.0
107,ss,2015-01-12,3.33,453230.0,-1.0
108,ss,2015-01-15,3.37,447850.0,1.0
109,ss,2015-01-19,3.1,447850.0,-1.0
110,ss,2015-02-13,3.61,384580.0,1.0
111,ss,2015-05-20,5.73,384580.0,-1.0
112,ss,2015-05-25,6.39,344858.0,1.0
113,ss,2015-05-26,6.41,344858.0,-1.0
114,ss,2015-06-04,6.66,331913.0,1.0
115,ss,2015-07-02,6.3,331913.0,-1.0
116,ss,2015-08-04,5.36,390122.0,1.0
117,ss,2015-08-25,4.34,390122.0,-1.0
118,ss,2015-11-06,3.93,430822.0,1.0
119,ss,2015-11-09,3.96,430822.0,-1.0
120,ss,2015-12-29,3.48,490245.0,1.0
121,ss,2015-12-30,3.47,490245.0,-1.0
