x,close
2016-12-30,50.32
2016-12-29,49.89
2016-12-28,50.13
2016-12-27,50.47
2016-12-26,50.06
2016-12-23,49.49
2016-12-22,48.68
2016-12-21,48.97
2016-12-20,49.22
2016-12-19,46.9
2016-12-16,47.24
2016-12-15,47.07
2016-12-14,46.93
2016-12-13,47.64
2016-12-12,47.01
2016-12-09,49.86
2016-12-08,50.76
2016-12-07,52.25
2016-12-06,51.35
2016-12-05,50.02
2016-12-02,50.49
2016-12-01,51.96
2016-11-30,53.6
2016-11-29,53.03
2016-11-28,54.75
2016-11-25,55.27
2016-11-24,55.53
2016-11-23,54.89
2016-11-22,56.25
2016-11-21,55.91
2016-11-18,54.03
2016-11-17,50.84
2016-11-16,50.93
2016-11-15,51.88
2016-11-14,52.08
2016-11-11,51.18
2016-11-10,51.13
2016-11-09,49.63
2016-11-08,50.08
2016-11-07,49.89
2016-11-04,49.76
2016-11-03,49.86
2016-11-02,50.59
2016-11-01,49.79
2016-10-31,48.85
2016-10-28,48.52
2016-10-27,48.06
2016-10-26,47.14
2016-10-25,47.62
2016-10-24,47.32
2016-10-21,46.8
2016-10-20,47.63
2016-10-19,47.41
2016-10-18,46.67
2016-10-17,46.55
2016-10-14,48.44
2016-10-13,48.41
2016-10-12,49.02
2016-10-11,48.88
2016-10-10,49.3
2016-09-30,49.36
2016-09-29,49.55
2016-09-28,48.19
2016-09-27,47.67
2016-09-26,48.05
2016-09-23,47.83
2016-09-22,46.3
2016-09-21,45.89
2016-09-20,46.24
2016-09-19,45.82
2016-09-14,45.38
2016-09-13,46.27
2016-09-12,46.16
2016-09-09,48.33
2016-09-08,48.62
2016-09-07,48.55
2016-09-06,46.66
2016-09-05,46.52
2016-09-02,45.84
2016-09-01,47.01
2016-08-31,45.72
2016-08-30,45.98
2016-08-29,48.27
2016-08-26,44.3
2016-08-25,44.34
2016-08-24,43.22
2016-08-23,44.02
2016-08-22,43.98
2016-08-19,44.43
2016-08-18,45.89
2016-08-17,46.08
2016-08-16,43.67
2016-08-15,39.77
2016-08-12,38.84
2016-08-11,38.54
2016-08-10,39.2
2016-08-09,39.67
2016-08-08,39.5
2016-08-05,38.74
2016-08-04,38.88
2016-08-03,38.81
2016-08-02,38.66
2016-08-01,38.13
2016-07-29,40.56
2016-07-28,40.58
2016-07-27,40.9
2016-07-26,43.99
2016-07-25,44.53
2016-07-22,42.93
2016-07-21,40.9
2016-07-20,40.92
2016-07-19,40.73
2016-07-18,40.65
2016-07-15,41.07
2016-07-14,42.9
2016-07-13,42.99
2016-07-12,42.83
2016-07-11,42.47
2016-07-08,43.75
2016-07-07,42.92
2016-07-06,43.93
2016-07-05,42.21
2016-07-04,42.01
2016-07-01,41.31
2016-06-30,41.73
2016-06-29,43.09
2016-06-28,43.07
2016-06-27,42.76
2016-06-24,40.84
2016-06-23,42.37
2016-06-22,41.48
2016-06-21,40.15
2016-06-20,41.73
2016-06-17,37.94
2016-06-16,37.41
2016-06-15,37.88
2016-06-14,35.98
2016-06-13,35.65
2016-06-08,39.18
2016-06-07,40.23
2016-06-06,38.61
2016-06-03,38.93
2016-06-02,39.38
2016-06-01,37.69
2016-05-31,37.99
2016-05-30,35.86
2016-05-27,36.78
2016-05-26,35.5
2016-05-25,35.46
2016-05-24,35.62
2016-05-23,37.05
2016-05-20,35.15
2016-05-19,34.62
2016-05-18,34.58
2016-05-17,35.82
2016-05-16,34.64
2016-05-13,34.21
2016-05-12,34.23
2016-05-11,35.05
2016-05-10,37.47
2016-05-09,41.46
2016-05-06,41.35
2016-05-05,37.59
2016-05-04,37.38
2016-05-03,37.28
2016-04-29,36.01
2016-04-28,36.35
2016-04-27,35.64
2016-04-26,36.35
2016-04-25,35.89
2016-04-22,36.38
2016-04-21,36.17
2016-04-20,38.15
2016-04-19,39.35
2016-04-18,39.07
2016-04-15,38.79
2016-04-14,39.35
2016-04-13,38.66
2016-04-12,38.71
2016-04-11,39.07
2016-04-08,39.28
2016-04-07,39.71
2016-04-06,40.5
2016-04-05,36.82
2016-04-01,33.47
2016-03-31,33.47
2016-03-30,33.47
2016-03-29,33.47
2016-03-28,33.47
2016-03-25,33.47
2016-03-24,33.47
2016-03-23,33.47
2016-03-22,33.47
2016-03-21,33.47
2016-03-18,33.47
2016-03-17,30.43
2016-03-16,29.39
2016-03-15,29.84
2016-03-14,30.19
2016-03-11,29.0
2016-03-10,28.76
2016-03-09,29.87
2016-03-08,31.04
2016-03-07,31.62
2016-03-04,28.74
2016-03-03,30.13
2016-03-02,30.26
2016-03-01,29.1
2016-02-29,28.19
2016-02-26,30.11
2016-02-25,30.06
2016-02-24,33.4
2016-02-23,34.01
2016-02-22,34.09
2016-02-19,33.19
2016-02-18,32.78
2016-02-17,33.04
2016-02-16,32.27
2016-02-15,30.9
2016-02-05,31.31
2016-02-04,31.22
2016-02-03,30.14
2016-02-02,30.12
2016-02-01,29.08
2016-01-29,29.3
2016-01-28,27.9
2016-01-27,29.86
2016-01-26,30.24
2016-01-25,33.56
2016-01-22,32.92
2016-01-21,32.16
2016-01-20,33.93
2016-01-19,33.97
2016-01-18,32.76
2016-01-15,31.34
2016-01-14,33.48
2016-01-13,31.73
2016-01-12,33.43
2016-01-11,33.84
2016-01-08,37.6
2016-01-07,38.19
2016-01-06,42.41
2016-01-05,41.18
2016-01-04,43.78
