x,close
2016-12-30,22.9
2016-12-29,23.25
2016-12-28,23.19
2016-12-27,23.1
2016-12-26,23.34
2016-12-23,23.68
2016-12-22,23.99
2016-12-21,23.88
2016-12-20,23.88
2016-12-19,24.31
2016-12-16,24.08
2016-12-15,25.02
2016-12-14,24.77
2016-12-13,24.31
2016-12-12,24.67
2016-12-09,25.33
2016-12-08,23.03
2016-12-07,22.83
2016-12-06,22.08
2016-12-05,22.06
2016-12-02,22.18
2016-12-01,22.52
2016-11-30,22.5
2016-11-29,22.55
2016-11-28,22.68
2016-11-25,22.74
2016-11-24,22.47
2016-11-23,22.54
2016-11-22,23.01
2016-11-21,23.05
2016-11-18,22.71
2016-11-17,22.55
2016-11-16,22.68
2016-11-15,23.08
2016-11-14,22.65
2016-11-11,22.69
2016-11-10,22.69
2016-11-09,22.21
2016-11-08,22.14
2016-11-07,22.13
2016-11-04,22.14
2016-11-03,21.87
2016-11-02,21.59
2016-11-01,21.91
2016-10-31,21.21
2016-10-28,21.29
2016-10-27,21.45
2016-10-26,21.62
2016-10-25,21.65
2016-10-24,21.68
2016-10-21,21.51
2016-10-20,21.51
2016-10-19,21.5
2016-10-18,21.55
2016-10-17,21.25
2016-10-14,21.51
2016-10-13,21.55
2016-10-12,21.76
2016-10-11,21.83
2016-10-10,21.27
2016-09-30,20.95
2016-09-29,20.86
2016-09-28,20.6
2016-09-27,20.65
2016-09-26,20.66
2016-09-23,21.05
2016-09-22,21.08
2016-09-21,20.63
2016-09-20,20.63
2016-09-19,20.66
2016-09-14,20.59
2016-09-13,20.6
2016-09-12,20.51
2016-09-09,21.15
2016-09-08,21.23
2016-09-07,20.95
2016-09-06,20.95
2016-09-05,20.77
2016-09-02,20.8
2016-09-01,20.93
2016-08-31,20.93
2016-08-30,20.95
2016-08-29,20.67
2016-08-26,20.64
2016-08-25,20.61
2016-08-24,20.87
2016-08-23,20.83
2016-08-22,20.85
2016-08-19,20.98
2016-08-18,20.98
2016-08-17,21.07
2016-08-16,21.2
2016-08-15,21.1
2016-08-12,20.51
2016-08-11,20.35
2016-08-10,20.43
2016-08-09,20.6
2016-08-08,20.46
2016-08-05,20.23
2016-08-04,20.11
2016-08-03,20.11
2016-08-02,20.05
2016-08-01,19.94
2016-07-29,20.16
2016-07-28,20.53
2016-07-27,20.38
2016-07-26,21.59
2016-07-25,21.43
2016-07-22,21.51
2016-07-21,21.55
2016-07-20,21.56
2016-07-19,21.65
2016-07-18,21.72
2016-07-15,21.81
2016-07-14,22.01
2016-07-13,22.09
2016-07-12,21.99
2016-07-11,21.23
2016-07-08,21.5
2016-07-07,21.66
2016-07-06,21.57
2016-07-05,21.31
2016-07-04,21.5
2016-07-01,21.24
2016-06-30,21.26
2016-06-29,21.3
2016-06-28,21.44
2016-06-27,21.07
2016-06-24,20.35
2016-06-23,20.8
2016-06-22,21.0
2016-06-21,20.75
2016-06-20,20.12
2016-06-17,19.94
2016-06-16,19.92
2016-06-15,20.02
2016-06-14,19.73
2016-06-13,19.56
2016-06-08,20.19
2016-06-07,20.33
2016-06-06,19.86
2016-06-03,20.04
2016-06-02,19.89
2016-06-01,19.88
2016-05-31,19.77
2016-05-30,18.92
2016-05-27,19.04
2016-05-26,18.76
2016-05-25,18.68
2016-05-24,18.88
2016-05-23,19.02
2016-05-20,18.77
2016-05-19,18.52
2016-05-18,18.55
2016-05-17,19.14
2016-05-16,19.2
2016-05-13,18.92
2016-05-12,19.12
2016-05-11,19.24
2016-05-10,19.28
2016-05-09,19.24
2016-05-06,19.96
2016-05-05,20.84
2016-05-04,20.8
2016-05-03,20.79
2016-04-29,20.14
2016-04-28,20.34
2016-04-27,20.72
2016-04-26,21.28
2016-04-25,22.57
2016-04-22,21.32
2016-04-21,20.41
2016-04-20,20.88
2016-04-19,22.36
2016-04-18,22.35
2016-04-15,22.88
2016-04-14,22.98
2016-04-13,22.57
2016-04-12,22.5
2016-04-11,22.0
2016-04-08,21.57
2016-04-07,21.76
2016-04-06,22.38
2016-04-05,21.98
2016-04-01,21.38
2016-03-31,21.53
2016-03-30,21.27
2016-03-29,19.99
2016-03-28,20.41
2016-03-25,21.02
2016-03-24,20.82
2016-03-23,21.47
2016-03-22,21.01
2016-03-21,21.13
2016-03-18,20.45
2016-03-17,19.38
2016-03-16,18.9
2016-03-15,18.98
2016-03-14,19.18
2016-03-11,18.5
2016-03-10,18.36
2016-03-09,18.67
2016-03-08,19.18
2016-03-07,18.93
2016-03-04,18.53
2016-03-03,19.56
2016-03-02,19.42
2016-03-01,18.61
2016-02-29,18.31
2016-02-26,20.25
2016-02-25,20.54
2016-02-24,22.83
2016-02-23,23.12
2016-02-22,23.5
2016-02-19,23.11
2016-02-18,23.01
2016-02-17,23.53
2016-02-16,22.48
2016-02-15,21.62
2016-02-05,21.82
2016-02-04,22.45
2016-02-03,22.06
2016-02-02,22.51
2016-02-01,21.33
2016-01-29,22.02
2016-01-28,20.56
2016-01-27,20.16
2016-01-26,20.64
2016-01-25,22.84
2016-01-22,22.47
2016-01-21,22.86
2016-01-20,24.53
2016-01-19,25.73
2016-01-18,24.93
2016-01-15,24.35
2016-01-14,24.9
2016-01-13,23.55
2016-01-12,25.9
2016-01-11,25.02
2016-01-08,26.4
2016-01-07,26.3
2016-01-06,29.22
2016-01-05,26.56
2016-01-04,29.16
