x,close
2016-12-30,14.3
2016-12-29,14.28
2016-12-28,13.99
2016-12-27,14.01
2016-12-26,13.99
2016-12-23,13.89
2016-12-22,14.05
2016-12-21,14.21
2016-12-20,14.11
2016-12-19,14.36
2016-12-16,14.23
2016-12-15,14.3
2016-12-14,14.35
2016-12-13,14.14
2016-12-12,13.82
2016-12-09,14.51
2016-12-08,14.51
2016-12-07,14.36
2016-12-06,14.31
2016-12-05,14.31
2016-12-02,14.27
2016-12-01,14.66
2016-11-30,14.61
2016-11-29,14.89
2016-11-28,14.74
2016-11-25,14.69
2016-11-24,14.8
2016-11-23,14.91
2016-11-22,14.86
2016-11-21,14.78
2016-11-18,14.83
2016-11-17,14.98
2016-11-16,15.04
2016-11-15,15.19
2016-11-14,15.02
2016-11-11,15.1
2016-11-10,15.09
2016-11-09,14.86
2016-11-08,15.0
2016-11-07,14.82
2016-11-04,14.71
2016-11-03,14.94
2016-11-02,14.87
2016-11-01,15.19
2016-10-31,15.19
2016-10-28,15.01
2016-10-27,14.97
2016-10-26,15.03
2016-10-25,14.55
2016-10-24,14.34
2016-10-21,14.27
2016-10-20,14.32
2016-10-19,14.41
2016-10-18,14.52
2016-10-17,14.1
2016-10-14,14.27
2016-10-13,14.16
2016-10-12,14.22
2016-10-11,14.2
2016-10-10,14.18
2016-09-30,13.92
2016-09-29,13.82
2016-09-28,13.67
2016-09-27,13.79
2016-09-26,13.59
2016-09-23,13.99
2016-09-22,13.99
2016-09-21,13.81
2016-09-20,13.8
2016-09-19,13.89
2016-09-14,13.64
2016-09-13,13.75
2016-09-12,13.76
2016-09-09,14.47
2016-09-08,14.58
2016-09-07,14.66
2016-09-06,14.78
2016-09-05,14.43
2016-09-02,14.35
2016-09-01,14.48
2016-08-31,14.59
2016-08-30,14.48
2016-08-29,15.16
2016-08-26,15.09
2016-08-25,15.19
2016-08-24,15.38
2016-08-23,15.32
2016-08-22,15.46
2016-08-19,15.45
2016-08-18,15.44
2016-08-17,15.74
2016-08-16,15.88
2016-08-15,15.96
2016-08-12,15.81
2016-08-11,15.9
2016-08-10,16.09
2016-08-09,15.7
2016-08-08,15.24
2016-08-05,14.91
2016-08-04,15.19
2016-08-03,15.14
2016-08-02,15.19
2016-08-01,15.11
2016-07-29,16.78
2016-07-28,17.16
2016-07-27,16.46
2016-07-26,17.2
2016-07-25,16.45
2016-07-22,15.94
2016-07-21,16.36
2016-07-20,16.43
2016-07-19,16.46
2016-07-18,16.7
2016-07-15,17.12
2016-07-14,17.6
2016-07-13,17.43
2016-07-12,17.23
2016-07-11,16.16
2016-07-08,15.53
2016-07-07,15.34
2016-07-06,15.68
2016-07-05,14.78
2016-07-04,14.67
2016-07-01,14.6
2016-06-30,14.84
2016-06-29,14.81
2016-06-28,14.99
2016-06-27,15.09
2016-06-24,14.56
2016-06-23,14.43
2016-06-22,14.4
2016-06-21,14.26
2016-06-20,14.4
2016-06-17,14.09
2016-06-16,14.0
2016-06-15,13.67
2016-06-14,13.23
2016-06-13,13.0
2016-06-08,13.61
2016-06-07,13.79
2016-06-06,13.54
2016-06-03,13.54
2016-06-02,13.25
2016-06-01,13.22
2016-05-31,13.36
2016-05-30,12.75
2016-05-27,12.8
2016-05-26,12.87
2016-05-25,12.75
2016-05-24,12.58
2016-05-23,12.96
2016-05-20,12.87
2016-05-19,12.64
2016-05-18,12.83
2016-05-17,13.18
2016-05-16,13.73
2016-05-13,13.42
2016-05-12,13.47
2016-05-11,13.6
2016-05-10,13.37
2016-05-09,13.16
2016-05-06,13.35
2016-05-05,14.11
2016-05-04,13.95
2016-05-03,14.04
2016-04-29,12.76
2016-04-28,12.66
2016-04-27,12.55
2016-04-26,12.56
2016-04-25,12.6
2016-04-22,11.83
2016-04-21,11.59
2016-04-20,11.54
2016-04-19,12.26
2016-04-18,12.23
2016-04-15,12.52
2016-04-14,12.47
2016-04-13,12.25
2016-04-12,12.1
2016-04-11,12.27
2016-04-08,12.08
2016-04-07,12.17
2016-04-06,12.36
2016-04-05,12.02
2016-04-01,11.79
2016-03-31,12.13
2016-03-30,11.94
2016-03-29,11.72
2016-03-28,12.09
2016-03-25,11.98
2016-03-24,11.8
2016-03-23,11.97
2016-03-22,12.03
2016-03-21,12.08
2016-03-18,11.83
2016-03-17,11.55
2016-03-16,11.25
2016-03-15,11.4
2016-03-14,11.68
2016-03-11,11.45
2016-03-10,11.5
2016-03-09,11.62
2016-03-08,11.96
2016-03-07,11.95
2016-03-04,11.46
2016-03-03,11.33
2016-03-02,11.21
2016-03-01,10.37
2016-02-29,10.12
2016-02-26,10.45
2016-02-25,10.02
2016-02-24,11.12
2016-02-23,11.04
2016-02-22,11.13
2016-02-19,10.5
2016-02-18,10.52
2016-02-17,10.57
2016-02-16,10.51
2016-02-15,10.1
2016-02-05,10.36
2016-02-04,10.6
2016-02-03,10.37
2016-02-02,10.33
2016-02-01,10.19
2016-01-29,9.89
2016-01-28,9.41
2016-01-27,9.78
2016-01-26,9.93
2016-01-25,10.94
2016-01-22,10.78
2016-01-21,10.53
2016-01-20,11.04
2016-01-19,11.21
2016-01-18,10.81
2016-01-15,10.54
2016-01-14,10.91
2016-01-13,10.68
2016-01-12,11.19
2016-01-11,11.05
2016-01-08,12.25
2016-01-07,11.92
2016-01-06,13.16
2016-01-05,12.68
2016-01-04,12.64
