x,close
2016-12-30,16.93
2016-12-29,17.01
2016-12-28,17.07
2016-12-27,17.39
2016-12-26,17.47
2016-12-23,17.28
2016-12-22,17.39
2016-12-21,17.3
2016-12-20,17.17
2016-12-19,17.18
2016-12-16,17.27
2016-12-15,17.09
2016-12-14,17.02
2016-12-13,17.13
2016-12-12,17.29
2016-12-09,17.91
2016-12-08,17.89
2016-12-07,18.05
2016-12-06,17.77
2016-12-05,17.51
2016-12-02,17.85
2016-12-01,18.1
2016-11-30,18.03
2016-11-29,18.16
2016-11-28,18.19
2016-11-25,18.35
2016-11-24,18.39
2016-11-23,18.52
2016-11-22,18.83
2016-11-21,18.56
2016-11-18,18.71
2016-11-17,18.67
2016-11-16,18.31
2016-11-15,18.29
2016-11-14,18.46
2016-11-11,18.45
2016-11-10,18.39
2016-11-09,18.19
2016-11-08,18.45
2016-11-07,18.43
2016-11-04,18.51
2016-11-03,18.68
2016-11-02,18.64
2016-11-01,18.67
2016-10-31,18.4
2016-10-28,18.51
2016-10-27,18.51
2016-10-26,18.7
2016-10-25,18.57
2016-10-24,18.78
2016-10-21,18.68
2016-10-20,18.82
2016-10-19,19.05
2016-10-18,19.22
2016-10-17,18.76
2016-10-14,19.31
2016-10-13,19.29
2016-10-12,18.83
2016-10-11,18.79
2016-10-10,18.6
2016-09-30,17.73
2016-09-29,17.75
2016-09-28,17.97
2016-09-27,17.89
2016-09-26,17.82
2016-09-23,17.96
2016-09-22,17.66
2016-09-21,17.32
2016-09-20,17.37
2016-09-19,17.36
2016-09-14,17.2
2016-09-13,17.21
2016-09-12,17.24
2016-09-09,17.73
2016-09-08,17.75
2016-09-07,17.74
2016-09-06,17.72
2016-09-05,17.45
2016-09-02,17.36
2016-09-01,17.63
2016-08-31,17.73
2016-08-30,17.84
2016-08-29,17.96
2016-08-26,17.86
2016-08-25,17.9
2016-08-24,18.36
2016-08-23,18.39
2016-08-22,18.51
2016-08-19,17.72
2016-08-18,17.72
2016-08-17,17.85
2016-08-16,17.71
2016-08-15,17.49
2016-08-12,17.11
2016-08-11,17.2
2016-08-10,17.48
2016-08-09,17.39
2016-08-08,17.25
2016-08-05,17.21
2016-08-04,17.51
2016-08-03,17.32
2016-08-02,17.56
2016-08-01,17.01
2016-07-29,17.53
2016-07-28,16.84
2016-07-27,16.79
2016-07-26,17.38
2016-07-25,17.34
2016-07-22,16.92
2016-07-21,16.9
2016-07-20,16.85
2016-07-19,16.78
2016-07-18,17.04
2016-07-15,17.41
2016-07-14,17.42
2016-07-13,17.44
2016-07-12,17.66
2016-07-11,17.26
2016-07-08,17.55
2016-07-07,17.7
2016-07-06,17.98
2016-07-05,16.42
2016-07-04,16.51
2016-07-01,16.36
2016-06-30,16.33
2016-06-29,16.62
2016-06-28,16.87
2016-06-27,16.44
2016-06-24,16.48
2016-06-23,16.57
2016-06-22,16.46
2016-06-21,16.1
2016-06-20,16.48
2016-06-17,16.57
2016-06-16,16.59
2016-06-15,17.09
2016-06-14,16.47
2016-06-13,16.37
2016-06-08,15.95
2016-06-07,15.71
2016-06-06,15.57
2016-06-03,14.58
2016-06-02,14.47
2016-06-01,14.46
2016-05-31,14.56
2016-05-30,14.05
2016-05-27,14.06
2016-05-26,14.1
2016-05-25,14.1
2016-05-24,14.17
2016-05-23,14.22
2016-05-20,14.11
2016-05-19,14.03
2016-05-18,14.01
2016-05-17,14.29
2016-05-16,14.36
2016-05-13,14.22
2016-05-12,14.39
2016-05-11,14.21
2016-05-10,14.07
2016-05-09,14.14
2016-05-06,14.63
2016-05-05,15.15
2016-05-04,15.11
2016-05-03,15.1
2016-04-29,14.62
2016-04-28,14.61
2016-04-27,14.67
2016-04-26,14.79
2016-04-25,14.6
2016-04-22,14.72
2016-04-21,14.63
2016-04-20,14.81
2016-04-19,15.58
2016-04-18,15.68
2016-04-15,16.03
2016-04-14,16.09
2016-04-13,15.89
2016-04-12,15.68
2016-04-11,15.86
2016-04-08,15.38
2016-04-07,15.51
2016-04-06,15.76
2016-04-05,15.68
2016-04-01,15.2
2016-03-31,15.35
2016-03-30,15.23
2016-03-29,14.72
2016-03-28,15.25
2016-03-25,15.26
2016-03-24,15.16
2016-03-23,15.4
2016-03-22,15.42
2016-03-21,15.41
2016-03-18,15.11
2016-03-17,14.77
2016-03-16,14.37
2016-03-15,14.52
2016-03-14,14.67
2016-03-11,14.3
2016-03-10,14.21
2016-03-09,14.24
2016-03-08,14.42
2016-03-07,14.51
2016-03-04,14.23
2016-03-03,14.52
2016-03-02,14.62
2016-03-01,14.05
2016-02-29,13.79
2016-02-26,14.87
2016-02-25,15.01
2016-02-24,16.08
2016-02-23,16.13
2016-02-22,16.3
2016-02-19,16.03
2016-02-18,16.04
2016-02-17,16.19
2016-02-16,16.18
2016-02-15,15.64
2016-02-05,15.77
2016-02-04,15.97
2016-02-03,15.64
2016-02-02,15.51
2016-02-01,15.05
2016-01-29,15.5
2016-01-28,15.01
2016-01-27,15.72
2016-01-26,16.18
2016-01-25,17.06
2016-01-22,17.03
2016-01-21,16.93
2016-01-20,17.4
2016-01-19,17.61
2016-01-18,17.18
2016-01-15,17.24
2016-01-14,17.62
2016-01-13,17.25
2016-01-12,17.68
2016-01-11,17.35
2016-01-08,18.1
2016-01-07,17.88
2016-01-06,19.48
2016-01-05,19.21
2016-01-04,19.18
