x,volume
2016-12-30,4158642.0
2016-12-29,2034601.0
2016-12-28,2428800.0
2016-12-27,1963500.0
2016-12-26,3566554.0
2016-12-23,2471417.0
2016-12-22,4483647.0
2016-12-21,4485211.0
2016-12-20,2567591.0
2016-12-19,4213679.0
2016-12-16,5732940.0
2016-12-15,8125343.0
2016-12-14,9191601.0
2016-12-13,3253570.0
2016-12-12,5806586.0
2016-12-09,4752844.0
2016-12-08,3935365.0
2016-12-07,3437863.0
2016-12-06,3177994.0
2016-12-05,9488757.0
2016-12-02,8361629.0
2016-12-01,3790784.0
2016-11-30,7650194.0
2016-11-29,5115388.0
2016-11-28,8579582.0
2016-11-25,6711538.0
2016-11-24,5313002.0
2016-11-23,6943087.0
2016-11-22,6195734.0
2016-11-21,6617059.0
2016-11-18,5152558.0
2016-11-17,12515061.0
2016-11-16,12220726.0
2016-11-15,6489676.0
2016-11-14,7488415.0
2016-11-11,6200061.0
2016-11-10,8075437.0
2016-11-09,10237475.0
2016-11-08,6988100.0
2016-11-07,9194000.0
2016-11-04,16172884.0
2016-11-03,8406798.0
2016-11-02,9532716.0
2016-11-01,11498106.0
2016-10-31,11067044.0
2016-10-28,21000508.0
2016-10-27,19023323.0
2016-10-26,7256055.0
2016-10-25,13012164.0
2016-10-24,6160300.0
2016-10-21,17208015.0
2016-10-20,21296622.0
2016-10-19,13930167.0
2016-10-18,17022915.0
2016-10-17,16869546.0
2016-10-14,23964663.0
2016-10-13,6965414.0
2016-10-12,11591262.0
2016-10-11,19014694.0
2016-10-10,15588430.0
2016-09-30,3702632.0
2016-09-29,6737702.0
2016-09-28,5143037.0
2016-09-27,5672012.0
2016-09-26,10512932.0
2016-09-23,9212978.0
2016-09-22,11874714.0
2016-09-21,6676859.0
2016-09-20,6521369.0
2016-09-19,6073539.0
2016-09-14,5067088.0
2016-09-13,3444542.0
2016-09-12,6718996.0
2016-09-09,6789673.0
2016-09-08,4874105.0
2016-09-07,7629897.0
2016-09-06,6002617.0
2016-09-05,10117008.0
2016-09-02,4887100.0
2016-09-01,5832901.0
2016-08-31,13538227.0
2016-08-30,10198050.0
2016-08-29,8867114.0
2016-08-26,12949970.0
2016-08-25,6097918.0
2016-08-24,4351200.0
2016-08-23,5156501.0
2016-08-22,6369530.0
