x,volume
2016-12-30,10492943.0
2016-12-29,4641909.0
2016-12-28,7498246.0
2016-12-27,5323963.0
2016-12-26,3372621.0
2016-12-23,3062965.0
2016-12-22,3956693.0
2016-12-21,4145639.0
2016-12-20,4230781.0
2016-12-19,3872401.0
2016-12-16,7295170.0
2016-12-15,3760841.0
2016-12-14,4563811.0
2016-12-13,5005218.0
2016-12-12,10126271.0
2016-12-09,3591870.0
2016-12-08,3381177.0
2016-12-07,4227395.0
2016-12-06,3974466.0
2016-12-05,5329470.0
2016-12-02,7442591.0
2016-12-01,6999326.0
2016-11-30,13828149.0
2016-11-29,17916584.0
2016-11-28,25017299.0
2016-11-25,5861133.0
2016-11-24,9331147.0
2016-11-23,8016728.0
2016-11-22,14794196.0
2016-11-21,6284545.0
2016-11-18,7671801.0
2016-11-17,10821574.0
2016-11-16,20807431.0
2016-11-15,21936553.0
2016-11-14,11748738.0
2016-11-11,25541856.0
2016-11-10,6494846.0
2016-11-09,9155411.0
2016-11-08,5415872.0
2016-11-07,5542671.0
2016-11-04,9279602.0
2016-11-03,6065130.0
2016-11-02,5678683.0
2016-11-01,5699508.0
2016-10-31,3803530.0
2016-10-28,5409460.0
2016-10-27,6670890.0
2016-10-26,7675631.0
2016-10-25,11079838.0
2016-10-24,5302891.0
2016-10-21,8991333.0
2016-10-20,8336897.0
2016-10-19,8377482.0
2016-10-18,6691875.0
2016-10-17,6513557.0
2016-10-14,8384443.0
2016-10-13,6442204.0
2016-10-12,13010813.0
2016-10-11,8800916.0
2016-10-10,9064072.0
2016-09-30,8719328.0
2016-09-29,10695139.0
2016-09-28,22903391.0
2016-09-27,15606731.0
2016-09-26,7550285.0
2016-09-23,7616271.0
2016-09-22,14094945.0
2016-09-21,4797077.0
2016-09-20,4331918.0
2016-09-19,4811480.0
2016-09-14,6773168.0
2016-09-13,8617308.0
2016-09-12,15614089.0
2016-09-09,7194789.0
2016-09-08,9267929.0
2016-09-07,11523653.0
2016-09-06,13067372.0
2016-09-05,11805034.0
2016-09-02,15564220.0
2016-09-01,17885947.0
2016-08-31,16940905.0
2016-08-30,9549824.0
2016-08-29,11652395.0
2016-08-26,16547846.0
2016-08-25,19716819.0
2016-08-24,34266544.0
2016-08-23,38884688.0
2016-08-22,39868547.0
2016-08-19,54471304.0
2016-08-18,51180834.0
2016-08-17,47670582.0
2016-08-16,23750863.0
2016-08-15,14063396.0
2016-08-12,7318454.0
2016-08-11,8554464.0
2016-08-10,8188067.0
2016-08-09,11251418.0
2016-08-08,7930352.0
2016-08-05,8350194.0
2016-08-04,9718809.0
2016-08-03,14820731.0
2016-08-02,9012434.0
2016-08-01,10151526.0
2016-07-29,10507398.0
2016-07-28,20830581.0
2016-07-27,25066724.0
2016-07-26,16315477.0
2016-07-25,28574594.0
2016-07-22,38926755.0
2016-07-21,32388173.0
2016-07-20,25155498.0
2016-07-19,20381285.0
2016-07-18,24811652.0
2016-07-15,54732264.0
2016-07-14,6151578.0
2016-07-13,9109659.0
2016-07-12,10916726.0
2016-07-11,12231527.0
2016-07-08,17729932.0
2016-07-07,29402499.0
2016-07-06,16390492.0
2016-07-05,20923212.0
2016-07-04,12576563.0
2016-07-01,11649725.0
2016-06-30,14228883.0
2016-06-29,18622686.0
2016-06-28,16305072.0
2016-06-27,21448537.0
2016-06-24,30170239.0
2016-06-23,14260775.0
2016-06-22,13257201.0
2016-06-21,17624531.0
2016-06-20,18981350.0
2016-06-17,33370029.0
2016-06-16,29647125.0
2016-06-15,40396188.0
2016-06-14,31459241.0
2016-06-13,35075985.0
2016-06-08,39116707.0
2016-06-07,35992492.0
2016-06-06,41485397.0
2016-06-03,37124387.0
2016-06-02,52404478.0
2016-06-01,50625766.0
2016-05-31,28281615.0
2016-05-30,23927129.0
2016-05-27,38361087.0
2016-05-26,30332546.0
2016-05-25,35403991.0
2016-05-24,56516478.0
2016-05-23,0.0
2016-05-20,0.0
2016-05-19,0.0
2016-05-18,0.0
2016-05-17,52913209.0
2016-05-16,22225698.0
2016-05-13,15885791.0
2016-05-12,7512806.0
2016-05-11,5435031.0
2016-05-10,8192318.0
2016-05-09,13320613.0
2016-05-06,14882260.0
2016-05-05,7778398.0
2016-05-04,9060713.0
2016-05-03,11711685.0
2016-04-29,8909240.0
2016-04-28,9127082.0
2016-04-27,14759037.0
2016-04-26,8044504.0
2016-04-25,11156555.0
2016-04-22,10158620.0
2016-04-21,11216301.0
2016-04-20,14390275.0
2016-04-19,7996511.0
2016-04-18,7204951.0
2016-04-15,10311464.0
2016-04-14,9326176.0
2016-04-13,9309447.0
2016-04-12,6280267.0
2016-04-11,7106096.0
2016-04-08,7230802.0
2016-04-07,6662502.0
2016-04-06,6159235.0
2016-04-05,8946421.0
2016-04-01,6121712.0
2016-03-31,7564668.0
2016-03-30,8322296.0
2016-03-29,4962550.0
2016-03-28,6178827.0
2016-03-25,5995818.0
2016-03-24,8846905.0
2016-03-23,5619297.0
2016-03-22,6441785.0
2016-03-21,6006766.0
2016-03-18,8262446.0
2016-03-17,6341316.0
2016-03-16,4323841.0
2016-03-15,4443214.0
2016-03-14,4777842.0
2016-03-11,2644017.0
2016-03-10,3809442.0
2016-03-09,5886808.0
2016-03-08,9606643.0
2016-03-07,8035118.0
2016-03-04,8333439.0
2016-03-03,7658274.0
2016-03-02,7036252.0
2016-03-01,4413383.0
2016-02-29,6312714.0
2016-02-26,6551189.0
2016-02-25,6569165.0
2016-02-24,5701097.0
2016-02-23,6869741.0
2016-02-22,5799274.0
2016-02-19,3429479.0
2016-02-18,5660992.0
2016-02-17,4844026.0
2016-02-16,4900758.0
2016-02-15,4437811.0
2016-02-05,7852002.0
2016-02-04,5415406.0
2016-02-03,3598644.0
2016-02-02,4827313.0
2016-02-01,7163549.0
2016-01-29,3070824.0
2016-01-28,2791706.0
2016-01-27,4217510.0
2016-01-26,4128621.0
2016-01-25,3330538.0
2016-01-22,3376001.0
2016-01-21,5134262.0
2016-01-20,6164319.0
2016-01-19,5737790.0
2016-01-18,5036116.0
2016-01-15,5371640.0
2016-01-14,5777845.0
2016-01-13,5748987.0
2016-01-12,5529558.0
2016-01-11,8334576.0
2016-01-08,10429679.0
2016-01-07,1866090.0
2016-01-06,6839575.0
2016-01-05,9998065.0
2016-01-04,7695032.0
2015-12-31,7699064.0
2015-12-30,11287413.0
2015-12-29,7950868.0
2015-12-28,12375388.0
2015-12-25,15462025.0
2015-12-24,14079903.0
2015-12-23,12219555.0
2015-12-22,8957138.0
2015-12-21,12525710.0
2015-12-18,15482091.0
2015-12-17,9366114.0
2015-12-16,7417723.0
2015-12-15,6933395.0
2015-12-14,6642870.0
2015-12-11,5108987.0
2015-12-10,7247408.0
2015-12-09,7068917.0
2015-12-08,7548202.0
2015-12-07,7189207.0
2015-12-04,9332868.0
2015-12-03,9140106.0
2015-12-02,6251799.0
2015-12-01,9146940.0
2015-11-30,11087809.0
2015-11-27,12977806.0
2015-11-26,11921110.0
2015-11-25,6923225.0
2015-11-24,5915279.0
2015-11-23,9425538.0
2015-11-20,11437155.0
2015-11-19,10604541.0
2015-11-18,14938612.0
2015-11-17,13863282.0
2015-11-16,13315145.0
2015-11-13,17320195.0
2015-11-12,13874033.0
2015-11-11,12013276.0
2015-11-10,22637691.0
2015-11-09,21894346.0
2015-11-06,16815503.0
2015-11-05,17164223.0
2015-11-04,15892088.0
2015-11-03,14666208.0
2015-11-02,10381002.0
2015-10-30,11307340.0
2015-10-29,19218474.0
2015-10-28,18066535.0
2015-10-27,11347166.0
2015-10-26,12694045.0
2015-10-23,11557296.0
2015-10-22,12041890.0
2015-10-21,17739932.0
2015-10-20,11066976.0
2015-10-19,12651910.0
2015-10-16,14208359.0
2015-10-15,13353286.0
2015-10-14,16912666.0
2015-10-13,13055597.0
2015-10-12,13131090.0
2015-10-09,9231812.0
2015-10-08,7644525.0
2015-09-30,5147264.0
2015-09-29,8545693.0
2015-09-28,6126939.0
2015-09-25,11596214.0
2015-09-24,14297350.0
2015-09-23,21438147.0
2015-09-22,17403853.0
2015-09-21,9128484.0
2015-09-18,7007858.0
2015-09-17,11058717.0
2015-09-16,9182727.0
2015-09-15,9766387.0
2015-09-14,9984738.0
2015-09-11,8822686.0
2015-09-10,9948838.0
2015-09-09,13196141.0
2015-09-08,8347090.0
2015-09-07,9882062.0
2015-09-02,12246290.0
2015-09-01,13713786.0
2015-08-31,14789638.0
2015-08-28,21565748.0
2015-08-27,16389697.0
2015-08-26,19307513.0
2015-08-25,11852990.0
2015-08-24,5247591.0
2015-08-21,18960376.0
2015-08-20,30866673.0
2015-08-19,32275780.0
2015-08-18,34246732.0
2015-08-17,28757994.0
2015-08-14,23039004.0
2015-08-13,24441555.0
2015-08-12,25810355.0
2015-08-11,26456458.0
2015-08-10,26024546.0
2015-08-07,28525788.0
2015-08-06,24194596.0
2015-08-05,14059167.0
2015-08-04,11903874.0
2015-08-03,14484882.0
2015-07-31,9646477.0
2015-07-30,16094572.0
2015-07-29,12947037.0
2015-07-28,15261225.0
2015-07-27,19297293.0
2015-07-24,21552625.0
2015-07-23,20479015.0
2015-07-22,15562227.0
2015-07-21,14717411.0
2015-07-20,16892684.0
2015-07-17,12574834.0
2015-07-16,16407265.0
2015-07-15,14632344.0
2015-07-14,30493799.0
2015-07-13,23012289.0
2015-07-10,9554668.0
2015-07-09,24059665.0
2015-07-08,1770271.0
2015-07-07,8401693.0
2015-07-06,18962869.0
2015-07-03,15349482.0
2015-07-02,13821929.0
2015-07-01,12696285.0
2015-06-30,14377376.0
2015-06-29,18349383.0
2015-06-26,11948922.0
2015-06-25,9190624.0
2015-06-24,10950101.0
2015-06-23,12533770.0
2015-06-19,8023111.0
2015-06-18,11047626.0
2015-06-17,10883248.0
2015-06-16,11705459.0
2015-06-15,16074774.0
2015-06-12,19258510.0
2015-06-11,20455878.0
2015-06-10,11065345.0
2015-06-09,16691747.0
2015-06-08,12842909.0
2015-06-05,15183290.0
2015-06-04,12607988.0
2015-06-03,17553224.0
2015-06-02,25128309.0
2015-06-01,14534650.0
2015-05-29,16040040.0
2015-05-28,31252918.0
2015-05-27,29996961.0
2015-05-26,18976713.0
2015-05-25,22461804.0
2015-05-22,19752895.0
2015-05-21,16809751.0
2015-05-20,14935719.0
2015-05-19,16351054.0
2015-05-18,10324587.0
2015-05-15,8826873.0
2015-05-14,11524893.0
2015-05-13,9437778.0
2015-05-12,8497976.0
2015-05-11,8658862.0
2015-05-08,6873284.0
2015-05-07,7503750.0
2015-05-06,9560456.0
2015-05-05,10065559.0
2015-05-04,8166890.0
2015-04-30,15033418.0
2015-04-29,11853752.0
2015-04-28,18501645.0
2015-04-27,25945310.0
2015-04-24,14955811.0
2015-04-23,21360545.0
2015-04-22,15859968.0
2015-04-21,14539163.0
2015-04-20,17551565.0
2015-04-17,11311895.0
2015-04-16,9016731.0
2015-04-15,10179350.0
2015-04-14,11182628.0
2015-04-13,13823365.0
2015-04-10,8148572.0
2015-04-09,10532806.0
2015-04-08,14138563.0
2015-04-07,14592513.0
2015-04-03,14634467.0
2015-04-02,12475030.0
2015-04-01,15342567.0
2015-03-31,20642993.0
2015-03-30,12997909.0
2015-03-27,11777220.0
2015-03-26,8792432.0
2015-03-25,10243368.0
2015-03-24,14318125.0
2015-03-23,11670100.0
2015-03-20,9315244.0
2015-03-19,10304289.0
2015-03-18,12290947.0
2015-03-17,10498041.0
2015-03-16,9177748.0
2015-03-13,5365195.0
2015-03-12,5972995.0
