x,volume
2016-12-30,27835186.0
2016-12-29,28503735.0
2016-12-28,34251580.0
2016-12-27,31966173.0
2016-12-26,45312527.0
2016-12-23,33432570.0
2016-12-22,79406543.0
2016-12-21,60246799.0
2016-12-20,25742419.0
2016-12-19,33943717.0
2016-12-16,8008927.0
2016-12-15,12417569.0
2016-12-14,10879454.0
2016-12-13,15812760.0
2016-12-12,17313283.0
2016-12-09,7670266.0
2016-12-08,10372570.0
2016-12-07,6746869.0
2016-12-06,9215387.0
2016-12-05,13990346.0
2016-12-02,7350666.0
2016-12-01,5477150.0
2016-11-30,7468309.0
2016-11-29,10503415.0
2016-11-28,9392254.0
2016-11-25,24524911.0
2016-11-24,8301542.0
2016-11-23,13011626.0
2016-11-22,17591867.0
2016-11-21,9546238.0
2016-11-18,10081908.0
2016-11-17,7022191.0
2016-11-16,16030578.0
2016-11-15,6229637.0
2016-11-14,10051267.0
2016-11-11,7244922.0
2016-11-10,10096042.0
2016-11-09,11635668.0
2016-11-08,7755112.0
2016-11-07,11092456.0
2016-11-04,9324991.0
2016-11-03,14615950.0
2016-11-02,10877443.0
2016-11-01,13864878.0
2016-10-31,12921114.0
2016-10-28,25489084.0
2016-10-27,46883797.0
2016-10-26,91916514.0
2016-10-25,17983166.0
2016-10-24,11150537.0
2016-10-21,17462287.0
2016-10-20,26330419.0
2016-10-19,9875369.0
2016-10-18,9845320.0
2016-10-17,8511359.0
2016-10-14,8361712.0
2016-10-13,10884677.0
2016-10-12,18501087.0
2016-10-11,8838828.0
2016-10-10,8829938.0
2016-09-30,7708776.0
2016-09-29,14645499.0
2016-09-28,15103112.0
2016-09-27,35755840.0
2016-09-26,14876029.0
2016-09-23,23113290.0
2016-09-22,40767247.0
2016-09-21,38567589.0
2016-09-20,19108055.0
2016-09-19,17929810.0
2016-09-14,28936353.0
2016-09-13,10095826.0
2016-09-12,14511939.0
2016-09-09,16371061.0
2016-09-08,16440015.0
2016-09-07,8474254.0
2016-09-06,10761943.0
2016-09-05,11416125.0
2016-09-02,8889306.0
2016-09-01,27948620.0
2016-08-31,0.0
2016-08-30,9751753.0
2016-08-29,11853496.0
2016-08-26,6995161.0
2016-08-25,14237331.0
2016-08-24,10940424.0
2016-08-23,8638847.0
2016-08-22,6308903.0
2016-08-19,8129774.0
2016-08-18,12377404.0
2016-08-17,20482264.0
2016-08-16,7862674.0
2016-08-15,12711236.0
2016-08-12,5627045.0
2016-08-11,10301872.0
2016-08-10,13646871.0
2016-08-09,13280039.0
2016-08-08,20132673.0
2016-08-05,24581553.0
2016-08-04,6341807.0
2016-08-03,8570814.0
2016-08-02,10472876.0
2016-08-01,18292423.0
2016-07-29,7051721.0
2016-07-28,10652627.0
2016-07-27,25165944.0
