x,volume
2016-12-30,13211895.0
2016-12-29,12197618.0
2016-12-28,12138133.0
2016-12-27,15325801.0
2016-12-26,13141403.0
2016-12-23,17712144.0
2016-12-22,10358572.0
2016-12-21,12471060.0
2016-12-20,18901767.0
2016-12-19,13725517.0
2016-12-16,17842591.0
2016-12-15,38987366.0
2016-12-14,30004547.0
2016-12-13,20017230.0
2016-12-12,41645410.0
2016-12-09,22210631.0
2016-12-08,25082005.0
2016-12-07,22132833.0
2016-12-06,32588447.0
2016-12-05,29749412.0
2016-12-02,41268870.0
2016-12-01,73890212.0
2016-11-30,105589378.0
2016-11-29,41515568.0
2016-11-28,33784170.0
2016-11-25,26881274.0
2016-11-24,21465540.0
2016-11-23,23730575.0
2016-11-22,24039255.0
2016-11-21,20826962.0
2016-11-18,24804608.0
2016-11-17,18897765.0
2016-11-16,29737532.0
2016-11-15,64509465.0
2016-11-14,28634434.0
2016-11-11,28392407.0
2016-11-10,25215869.0
2016-11-09,33738576.0
2016-11-08,35117126.0
2016-11-07,38139681.0
2016-11-04,20047590.0
2016-11-03,22353829.0
2016-11-02,23383544.0
2016-11-01,20434862.0
2016-10-31,36791445.0
2016-10-28,21286094.0
2016-10-27,22492266.0
2016-10-26,24142414.0
2016-10-25,18795233.0
2016-10-24,30179283.0
2016-10-21,23715934.0
2016-10-20,25696328.0
2016-10-19,28282154.0
2016-10-18,28306822.0
2016-10-17,32755942.0
2016-10-14,34650116.0
2016-10-13,27615888.0
2016-10-12,28377302.0
2016-10-11,52656605.0
2016-10-10,45543349.0
2016-09-30,40433130.0
2016-09-29,24041979.0
2016-09-28,19067876.0
2016-09-27,34376426.0
2016-09-26,52719835.0
2016-09-23,63402491.0
2016-09-22,58779608.0
2016-09-21,36895879.0
2016-09-20,42552938.0
2016-09-19,24869255.0
2016-09-14,30296461.0
2016-09-13,39411557.0
2016-09-12,48780880.0
2016-09-09,60464269.0
2016-09-08,37301198.0
2016-09-07,47140144.0
2016-09-06,90826945.0
2016-09-05,43218596.0
2016-09-02,72830032.0
2016-09-01,50148356.0
2016-08-31,35545331.0
2016-08-30,44327171.0
2016-08-29,39928597.0
2016-08-26,56955728.0
2016-08-25,49988507.0
2016-08-24,56983675.0
2016-08-23,50365708.0
2016-08-22,52199985.0
2016-08-19,85710902.0
2016-08-18,89602721.0
2016-08-17,72821860.0
2016-08-16,165343147.0
2016-08-15,147805845.0
2016-08-12,103904886.0
2016-08-11,113241881.0
2016-08-10,132767689.0
2016-08-09,150674974.0
2016-08-08,102953084.0
2016-08-05,104690706.0
2016-08-04,123718479.0
2016-08-03,153752158.0
2016-08-02,109488113.0
2016-08-01,87022828.0
2016-07-29,75339885.0
2016-07-28,95862310.0
2016-07-27,145896174.0
2016-07-26,109604960.0
2016-07-25,153466863.0
2016-07-22,191060106.0
2016-07-21,273774675.0
2016-07-20,68956496.0
2016-07-19,114402801.0
2016-07-18,166964650.0
2016-07-15,156034952.0
2016-07-14,112284005.0
2016-07-13,39461688.0
2016-07-12,50812515.0
2016-07-11,57281360.0
2016-07-08,91474664.0
2016-07-07,53055684.0
2016-07-06,35073777.0
2016-07-05,39476353.0
2016-07-04,49539905.0
2016-07-01,70078415.0
2016-06-30,55044341.0
2016-06-29,65643613.0
2016-06-28,67263565.0
2016-06-27,71129460.0
2016-06-24,82234381.0
2016-06-23,109349590.0
2016-06-22,69906754.0
2016-06-21,68019713.0
2016-06-20,61092123.0
2016-06-17,62667382.0
2016-06-16,59727068.0
2016-06-15,103655633.0
2016-06-14,45461808.0
2016-06-13,76974072.0
2016-06-08,55056102.0
2016-06-07,43196923.0
2016-06-06,63157583.0
2016-06-03,74647174.0
2016-06-02,61049779.0
2016-06-01,90685021.0
2016-05-31,119078692.0
2016-05-30,90503350.0
2016-05-27,35119158.0
2016-05-26,49733190.0
2016-05-25,63644853.0
2016-05-24,40144506.0
2016-05-23,63445963.0
2016-05-20,31506232.0
2016-05-19,43021923.0
2016-05-18,53150153.0
2016-05-17,47490984.0
2016-05-16,58067744.0
2016-05-13,71387289.0
2016-05-12,52807292.0
2016-05-11,37312257.0
2016-05-10,34123977.0
2016-05-09,57751291.0
2016-05-06,82496284.0
2016-05-05,52543427.0
2016-05-04,46360446.0
2016-05-03,84368517.0
2016-04-29,54071133.0
2016-04-28,82215929.0
2016-04-27,111445573.0
2016-04-26,85016311.0
2016-04-25,120476442.0
2016-04-22,0.0
2016-04-21,0.0
2016-04-20,0.0
2016-04-19,0.0
2016-04-18,0.0
2016-04-15,0.0
2016-04-14,0.0
2016-04-13,0.0
2016-04-12,0.0
2016-04-11,0.0
2016-04-08,0.0
2016-04-07,54633341.0
2016-04-06,38413527.0
2016-04-05,62214700.0
2016-04-01,32553134.0
2016-03-31,38289894.0
2016-03-30,38085314.0
2016-03-29,33536796.0
2016-03-28,35085677.0
2016-03-25,28907518.0
2016-03-24,50557192.0
2016-03-23,46897331.0
2016-03-22,46580614.0
2016-03-21,67303816.0
2016-03-18,72592580.0
2016-03-17,54785123.0
2016-03-16,35571014.0
2016-03-15,42697806.0
2016-03-14,63744695.0
2016-03-11,27605232.0
2016-03-10,31440277.0
2016-03-09,43992594.0
2016-03-08,66773384.0
2016-03-07,96379495.0
2016-03-04,53459103.0
2016-03-03,75206849.0
2016-03-02,53471340.0
2016-03-01,36540250.0
2016-02-29,49147102.0
2016-02-26,51659582.0
2016-02-25,65211243.0
2016-02-24,41686460.0
2016-02-23,42153156.0
2016-02-22,53107304.0
