x,volume
2016-12-30,7980513.0
2016-12-29,4703509.0
2016-12-28,5293600.0
2016-12-27,3336069.0
2016-12-26,4867937.0
2016-12-23,3799345.0
2016-12-22,3830924.0
2016-12-21,6153332.0
2016-12-20,6040263.0
2016-12-19,7430037.0
2016-12-16,10476055.0
2016-12-15,5433363.0
2016-12-14,4559861.0
2016-12-13,7872768.0
2016-12-12,14132918.0
2016-12-09,5602713.0
2016-12-08,10364251.0
2016-12-07,7226044.0
2016-12-06,6847604.0
2016-12-05,9818477.0
2016-12-02,6341398.0
2016-12-01,13539271.0
2016-11-30,6929555.0
2016-11-29,8934961.0
2016-11-28,8198646.0
2016-11-25,6697731.0
2016-11-24,7553133.0
2016-11-23,8382922.0
2016-11-22,9016248.0
2016-11-21,4815763.0
2016-11-18,4522521.0
2016-11-17,2908029.0
2016-11-16,5311687.0
2016-11-15,6576110.0
2016-11-14,8070683.0
2016-11-11,11207570.0
2016-11-10,5909918.0
2016-11-09,6563828.0
2016-11-08,10335296.0
2016-11-07,9022143.0
2016-11-04,10552928.0
2016-11-03,7134299.0
2016-11-02,10184469.0
2016-11-01,5944800.0
2016-10-31,15013911.0
2016-10-28,8144424.0
2016-10-27,9579238.0
2016-10-26,7453955.0
2016-10-25,10641324.0
2016-10-24,9585784.0
2016-10-21,5705040.0
2016-10-20,6433387.0
2016-10-19,5592812.0
2016-10-18,9793738.0
2016-10-17,10945961.0
2016-10-14,3476075.0
2016-10-13,9045133.0
2016-10-12,7800696.0
2016-10-11,12624520.0
2016-10-10,9127074.0
2016-09-30,4939892.0
2016-09-29,4726864.0
2016-09-28,7129005.0
2016-09-27,9294991.0
2016-09-26,6043537.0
2016-09-23,1962852.0
2016-09-22,3770847.0
2016-09-21,3091225.0
2016-09-20,4324256.0
2016-09-19,4295656.0
2016-09-14,5172241.0
2016-09-13,6830544.0
2016-09-12,12360388.0
2016-09-09,6059056.0
2016-09-08,8070818.0
2016-09-07,12727704.0
2016-09-06,10167099.0
2016-09-05,15228059.0
2016-09-02,14531684.0
2016-09-01,26288231.0
2016-08-31,0.0
2016-08-30,0.0
2016-08-29,0.0
2016-08-26,0.0
2016-08-25,0.0
2016-08-24,0.0
2016-08-23,0.0
2016-08-22,18775245.0
2016-08-19,8185687.0
2016-08-18,11343226.0
2016-08-17,14720047.0
2016-08-16,11543325.0
2016-08-15,16942269.0
2016-08-12,7903825.0
2016-08-11,9726748.0
2016-08-10,12141701.0
2016-08-09,16318214.0
2016-08-08,12256506.0
2016-08-05,11049455.0
2016-08-04,10032831.0
2016-08-03,21408957.0
2016-08-02,17850187.0
2016-08-01,27009444.0
2016-07-29,73701246.0
2016-07-28,0.0
2016-07-27,82334158.0
2016-07-26,8708059.0
2016-07-25,8237350.0
2016-07-22,10796952.0
2016-07-21,12228602.0
2016-07-20,14810779.0
2016-07-19,10179611.0
2016-07-18,23024679.0
2016-07-15,22507970.0
2016-07-14,10088052.0
2016-07-13,25653270.0
2016-07-12,17858700.0
2016-07-11,10981282.0
2016-07-08,14849335.0
2016-07-07,33408405.0
2016-07-06,11888942.0
2016-07-05,8798868.0
2016-07-04,8861526.0
2016-07-01,6557838.0
2016-06-30,12550840.0
2016-06-29,7451271.0
2016-06-28,13377916.0
2016-06-27,9712807.0
2016-06-24,8655738.0
2016-06-23,5394428.0
2016-06-22,6599311.0
2016-06-21,11320141.0
2016-06-20,8908074.0
2016-06-17,6050897.0
2016-06-16,6812415.0
2016-06-15,8229467.0
2016-06-14,7924596.0
2016-06-13,8303465.0
2016-06-08,9208314.0
2016-06-07,9430128.0
2016-06-06,15854348.0
2016-06-03,13407991.0
2016-06-02,12331789.0
2016-06-01,10667550.0
2016-05-31,16152790.0
2016-05-30,5035621.0
2016-05-27,9509584.0
2016-05-26,8433875.0
2016-05-25,7553920.0
2016-05-24,6076456.0
2016-05-23,8913892.0
2016-05-20,9051264.0
2016-05-19,10561453.0
2016-05-18,6194333.0
2016-05-17,11223018.0
2016-05-16,7500969.0
2016-05-13,4804167.0
2016-05-12,8523490.0
2016-05-11,16058329.0
2016-05-10,8591443.0
2016-05-09,13432437.0
2016-05-06,13749983.0
2016-05-05,5483205.0
2016-05-04,9310174.0
2016-05-03,13167609.0
2016-04-29,6236600.0
2016-04-28,7194611.0
2016-04-27,7487713.0
2016-04-26,7702705.0
2016-04-25,9161526.0
2016-04-22,7617700.0
2016-04-21,11629369.0
2016-04-20,28693819.0
2016-04-19,11699276.0
2016-04-18,19298310.0
2016-04-15,10772309.0
2016-04-14,16879613.0
2016-04-13,29859316.0
2016-04-12,16390032.0
2016-04-11,23286156.0
2016-04-08,13073271.0
2016-04-07,19196958.0
2016-04-06,33068185.0
2016-04-05,23773762.0
2016-04-01,22154445.0
2016-03-31,43221154.0
2016-03-30,67991188.0
2016-03-29,16872507.0
2016-03-28,17055253.0
2016-03-25,20594437.0
2016-03-24,12404670.0
2016-03-23,15749581.0
2016-03-22,19287862.0
2016-03-21,19760091.0
2016-03-18,25564273.0
2016-03-17,14232532.0
2016-03-16,11434084.0
2016-03-15,18732167.0
2016-03-14,15479125.0
2016-03-11,6891585.0
2016-03-10,9962451.0
2016-03-09,9624427.0
2016-03-08,13641694.0
2016-03-07,15166840.0
2016-03-04,22018775.0
2016-03-03,14888246.0
2016-03-02,20696614.0
2016-03-01,13039746.0
2016-02-29,16956315.0
