x,volume
2016-12-30,1321522.0
2016-12-29,1563898.0
2016-12-28,2760128.0
2016-12-27,1686506.0
2016-12-26,2282759.0
2016-12-23,2569863.0
2016-12-22,3953863.0
2016-12-21,2011213.0
2016-12-20,2200612.0
2016-12-19,2724168.0
2016-12-16,5123403.0
2016-12-15,4404405.0
2016-12-14,2729967.0
2016-12-13,3216077.0
2016-12-12,6282788.0
2016-12-09,2160090.0
2016-12-08,3359246.0
2016-12-07,2763816.0
2016-12-06,2920805.0
2016-12-05,4115501.0
2016-12-02,4151333.0
2016-12-01,3229505.0
2016-11-30,3616300.0
2016-11-29,4134234.0
2016-11-28,3801415.0
2016-11-25,6494004.0
2016-11-24,8867638.0
2016-11-23,6190345.0
2016-11-22,3833559.0
2016-11-21,4577612.0
2016-11-18,4301417.0
2016-11-17,3969676.0
2016-11-16,5909801.0
2016-11-15,5570122.0
2016-11-14,7711093.0
2016-11-11,12055713.0
2016-11-10,5541543.0
2016-11-09,5673234.0
2016-11-08,6617391.0
2016-11-07,7398941.0
2016-11-04,6202635.0
2016-11-03,7688862.0
2016-11-02,10752691.0
2016-11-01,10793810.0
2016-10-31,4604995.0
2016-10-28,10945641.0
2016-10-27,17586961.0
2016-10-26,10062699.0
2016-10-25,11779480.0
2016-10-24,6055328.0
2016-10-21,7131368.0
2016-10-20,8042962.0
2016-10-19,9872838.0
2016-10-18,13354161.0
2016-10-17,23793574.0
2016-10-14,7207086.0
2016-10-13,8832862.0
2016-10-12,10974394.0
2016-10-11,14445544.0
2016-10-10,19835241.0
2016-09-30,27642502.0
2016-09-29,25244656.0
2016-09-28,2207749.0
2016-09-27,3605918.0
2016-09-26,4378520.0
2016-09-23,4839462.0
2016-09-22,4304600.0
2016-09-21,6096721.0
2016-09-20,4721976.0
2016-09-19,5730870.0
2016-09-14,11930256.0
2016-09-13,3483871.0
2016-09-12,6381163.0
2016-09-09,3313711.0
2016-09-08,3588988.0
2016-09-07,4065869.0
2016-09-06,5182426.0
2016-09-05,1833136.0
2016-09-02,3516291.0
2016-09-01,2303225.0
2016-08-31,2005238.0
2016-08-30,1990495.0
2016-08-29,3578708.0
2016-08-26,3531384.0
2016-08-25,2795255.0
2016-08-24,4177030.0
2016-08-23,2419351.0
2016-08-22,2283019.0
2016-08-19,2004101.0
2016-08-18,2797188.0
2016-08-17,3219853.0
2016-08-16,3183231.0
2016-08-15,4119670.0
2016-08-12,1901074.0
2016-08-11,3101780.0
2016-08-10,3259843.0
2016-08-09,3733018.0
2016-08-08,2083927.0
2016-08-05,2245800.0
2016-08-04,1969786.0
2016-08-03,2191922.0
2016-08-02,2020834.0
2016-08-01,3726606.0
2016-07-29,2781804.0
2016-07-28,4252861.0
2016-07-27,5706476.0
2016-07-26,3343628.0
2016-07-25,5709983.0
2016-07-22,3799669.0
2016-07-21,3915953.0
2016-07-20,3266368.0
2016-07-19,4778350.0
2016-07-18,7930816.0
2016-07-15,6466738.0
2016-07-14,14104867.0
2016-07-13,7677642.0
2016-07-12,7332583.0
2016-07-11,10777182.0
2016-07-08,2731435.0
2016-07-07,6304365.0
2016-07-06,5588898.0
2016-07-05,3920198.0
2016-07-04,4823683.0
2016-07-01,2993964.0
2016-06-30,2338027.0
2016-06-29,4048539.0
2016-06-28,8087133.0
2016-06-27,2108077.0
2016-06-24,3721714.0
2016-06-23,1723539.0
2016-06-22,1486003.0
2016-06-21,2958605.0
2016-06-20,2740633.0
2016-06-17,2695650.0
2016-06-16,2008100.0
2016-06-15,3709848.0
2016-06-14,4240980.0
2016-06-13,3892095.0
2016-06-08,2538100.0
2016-06-07,2675462.0
2016-06-06,3373959.0
2016-06-03,6858131.0
2016-06-02,4627736.0
2016-06-01,4128065.0
2016-05-31,4845605.0
2016-05-30,2008275.0
2016-05-27,2060150.0
2016-05-26,3174468.0
2016-05-25,2724796.0
2016-05-24,2628313.0
2016-05-23,3858999.0
2016-05-20,2244262.0
2016-05-19,2589135.0
2016-05-18,5511257.0
2016-05-17,5092541.0
2016-05-16,5717455.0
2016-05-13,7494628.0
2016-05-12,8603828.0
2016-05-11,11922587.0
2016-05-10,4128004.0
2016-05-09,6242664.0
2016-05-06,8503612.0
2016-05-05,4066742.0
2016-05-04,5141688.0
2016-05-03,6619402.0
2016-04-29,1932201.0
2016-04-28,4203477.0
2016-04-27,4969011.0
2016-04-26,4231280.0
2016-04-25,2794701.0
2016-04-22,4628107.0
2016-04-21,7841376.0
2016-04-20,14682906.0
2016-04-19,5934052.0
2016-04-18,7311520.0
2016-04-15,5582792.0
2016-04-14,5095606.0
2016-04-13,8784735.0
2016-04-12,5708688.0
2016-04-11,8560351.0
2016-04-08,7108018.0
2016-04-07,8782732.0
2016-04-06,8365290.0
2016-04-05,7609369.0
2016-04-01,4719652.0
2016-03-31,7179143.0
2016-03-30,5773137.0
2016-03-29,4589598.0
2016-03-28,8006479.0
2016-03-25,4762742.0
2016-03-24,7730511.0
2016-03-23,6375868.0
2016-03-22,8976276.0
2016-03-21,12169673.0
2016-03-18,11628984.0
2016-03-17,6829433.0
2016-03-16,4563744.0
2016-03-15,5675503.0
2016-03-14,11117144.0
2016-03-11,3440501.0
2016-03-10,3459201.0
2016-03-09,4918098.0
2016-03-08,5799881.0
2016-03-07,4208701.0
2016-03-04,6549718.0
2016-03-03,6323098.0
2016-03-02,8017704.0
2016-03-01,4643567.0
2016-02-29,11573295.0
2016-02-26,6947655.0
2016-02-25,11333761.0
2016-02-24,7132941.0
2016-02-23,5283401.0
2016-02-22,9309936.0
2016-02-19,7573134.0
2016-02-18,17415106.0
2016-02-17,6848067.0
2016-02-16,11061986.0
2016-02-15,4233981.0
2016-02-05,3309393.0
2016-02-04,5282499.0
2016-02-03,4021950.0
2016-02-02,8533762.0
2016-02-01,3673200.0
2016-01-29,6403900.0
2016-01-28,6654800.0
2016-01-27,8545748.0
2016-01-26,7255170.0
2016-01-25,5048958.0
2016-01-22,4518105.0
2016-01-21,6481189.0
2016-01-20,5569401.0
2016-01-19,8718908.0
2016-01-18,9568318.0
2016-01-15,5808774.0
2016-01-14,8361812.0
2016-01-13,9165872.0
2016-01-12,9143125.0
2016-01-11,17830299.0
2016-01-08,18482698.0
2016-01-07,3173200.0
2016-01-06,12901976.0
2016-01-05,11913271.0
2016-01-04,7063214.0
2015-12-31,10095792.0
2015-12-30,6549619.0
2015-12-29,10963027.0
2015-12-28,10832939.0
2015-12-25,6245529.0
2015-12-24,5892962.0
2015-12-23,11031290.0
2015-12-22,8092790.0
2015-12-21,11815500.0
2015-12-18,17745174.0
2015-12-17,17106688.0
2015-12-16,9403609.0
2015-12-15,7312065.0
2015-12-14,8083481.0
2015-12-11,5840979.0
2015-12-10,10537148.0
2015-12-09,14175262.0
2015-12-08,11330156.0
2015-12-07,15766156.0
2015-12-04,17264792.0
2015-12-03,22578741.0
2015-12-02,16176511.0
2015-12-01,21569720.0
2015-11-30,30203088.0
2015-11-27,38094280.0
2015-11-26,20922100.0
