,0
0,0.37197178000000003
1,0.9005297600000007
2,0.5131593099999991
3,-0.08051595999999903
4,0.008534609999999986
5,-0.19965259999999962
6,2.75579366
7,-0.00822288999999885
8,0.9314391799999999
9,0.44057207999999937
10,0.06064467000000132
11,0.2624814000000006
12,0.22790282000000123
13,0.27072169999999995
14,0.7581865599999992
15,3.385391119999999
16,0.5781739300000002
17,0.3881304699999995
18,0.670691700000002
19,-0.030157749999999536
20,0.6441839699999995
21,0.5418138000000002
22,2.6336022100000007
23,0.30134119999999903
24,1.3110280200000004
25,-0.09596746999999904
26,0.29329511999999963
27,0.3215014600000002
28,0.49659605999999795
29,0.6067129700000005
30,-0.22072935999999987
31,0.40313017000000156
32,0.4672575400000005
33,5.266891780000001
34,-0.33300389999999946
35,1.4539372599999993
36,0.34980082000000007
37,0.3980704900000002
38,1.5425520400000006
39,0.04548634999999846
40,0.6178337400000014
41,3.538673630000001
42,-0.15701006000000087
43,0.6181375999999994
44,0.39588778999999935
45,1.4704457000000002
46,0.26092225000000024
47,1.043326900000001
48,0.05597055999999912
49,2.3053693799999992
50,1.43657675
51,1.9374656500000005
52,0.14090979999999934
53,3.6799344700000005
54,-0.06989233999999997
55,0.5394929900000005
56,0.43818675999999884
57,-0.0992794399999996
58,0.55942547
59,1.1340655599999987
60,0.5194332999999993
61,-0.13870602000000026
62,0.8013333599999999
63,-0.2613495400000009
64,1.8242057600000003
65,2.0124130700000005
66,0.20746510999999987
67,0.6723573999999994
68,0.37671888999999964
69,1.62039806
70,0.8306154500000007
71,2.2492076500000002
72,-0.15083345999999997
73,-0.18703245999999962
74,0.21694118000000062
75,0.13685809999999962
76,0.019554089999999268
