,0
0,0.0660835299999998
1,-0.08241639000000002
2,-0.3956234599999997
3,-0.09963202999999991
4,0.04566425
5,-0.26081063999999965
6,-0.39544975
7,-0.08041882999999996
8,-0.009229220000000204
9,0.1353628200000003
10,0.16443703000000004
11,-0.28318479999999957
12,0.30601344999999996
13,-0.2941107199999997
14,-0.2623727199999997
15,0.012492269999999552
16,0.023475620000000346
17,-0.25650609999999974
18,0.09881337999999966
19,-0.09947011000000022
20,-0.37028556999999995
21,-0.3640476600000003
22,-0.3034381599999999
23,-0.27883924
24,0.06968656000000005
25,-0.28280909
26,-0.27355480000000004
27,-0.2610018100000003
28,-0.03863109999999986
29,0.1172989199999997
30,-0.21704370999999997
31,-0.25111389000000023
32,-0.3619107699999999
33,-0.22201116000000015
34,-0.3222472399999999
35,-0.2742141799999998
36,0.2563646900000002
37,-0.31314720999999973
38,-0.46089964
39,-0.34596138999999965
40,0.02124879999999993
41,-0.32649992999999994
42,-0.24808434999999973
43,-0.3347632899999998
44,-0.40444701999999977
45,0.18518738000000012
46,0.3506752000000002
47,-0.3932765399999998
48,-0.26499551
49,-0.46325580000000016
50,-0.3471270699999997
51,-0.4365542599999999
52,0.11199864999999991
53,-0.40275778
54,-0.5657396099999998
55,-0.16639686000000034
56,-0.44021252999999977
57,-0.3259624299999999
58,-0.10035017000000004
59,-0.48337566999999987
60,0.0054054300000007495
61,-0.39297631999999993
62,-0.28756408000000033
63,-0.38001376000000026
64,-0.2266167999999997
65,-0.5016011199999998
66,0.5093625800000003
67,-0.11977808000000019
68,-0.49114492999999965
69,-0.3888669600000003
70,-0.3139501100000001
71,-0.3795673799999998
72,-0.30920016999999994
73,-0.30765425
74,0.09012523000000021
75,-0.3829488699999999
76,-0.2499640800000002
