,0
0,1.2997722999999999
1,1.3043457000000003
2,0.694758
3,0.07234655999999982
4,0.4129565699999996
5,0.4286649599999995
6,0.8913031000000001
7,0.9504475400000008
8,1.7920992299999996
9,0.4570073299999996
10,0.2408373400000001
11,0.7149830199999998
12,0.9634682000000002
13,0.8451145400000003
14,2.48811352
15,2.6870487200000004
16,1.40885675
17,1.1686343
18,1.7394891100000003
19,0.40450212000000013
20,2.09035962
21,1.5354696599999997
22,0.23599281000000005
23,1.3778521900000005
24,1.77960904
25,0.49228174000000025
26,1.7647563400000004
27,0.64319646
28,0.9005860800000001
29,1.3769820900000003
30,1.1925486600000001
31,0.33436716999999944
32,0.42288896999999975
33,7.561233059999998
34,0.4956602699999998
35,1.5317879099999996
36,0.23903925999999978
37,-0.02255164000000013
38,0.62232551
39,0.3824036099999996
40,0.6404370700000003
41,2.0832217400000004
42,0.3453413499999996
43,2.3634106400000006
44,1.4117758500000002
45,0.5302548900000001
46,0.10264642000000015
47,1.3917241400000002
48,0.19894301
49,1.33886356
50,2.09262112
51,0.7486263099999998
52,0.09256141000000015
53,2.11698197
54,0.1354648799999999
55,-0.0032420399999998043
56,0.23047145999999996
57,0.2496036699999997
58,0.46882107000000006
59,-0.15096567000000005
60,0.8374970799999991
61,0.30480982999999984
62,1.18774375
63,0.6039181799999997
64,1.4804480899999999
65,0.6101164600000002
66,0.21245107999999985
67,0.2200701100000001
68,1.6755271499999995
69,0.9748904000000004
70,0.7381938600000001
71,0.4042153300000003
72,0.00953252999999991
73,0.85225503
74,0.9160009800000002
75,1.0579250699999998
76,0.6811866299999999
