,0
0,0.5964652100000004
1,0.7471323799999994
2,-0.30378141000000014
3,-0.3307326000000001
4,0.19687304000000003
5,-0.046874790000000034
6,0.40922178999999936
7,0.6558458300000003
8,0.6751195099999996
9,-0.05651377999999968
10,0.1357212899999998
11,0.09920476
12,1.1263188100000001
13,0.2740286599999997
14,1.3009632399999993
15,1.7251434399999999
16,0.5987438599999999
17,0.5198231900000002
18,1.5034648599999993
19,-0.012287449999999488
20,2.3937834500000004
21,0.09242469999999996
22,0.8338513600000008
23,0.4253242599999998
24,1.1918047100000004
25,-0.11333480000000004
26,0.54474521
27,-0.09735529000000027
28,0.5582256200000001
29,-0.1218190199999999
30,0.4419515599999998
31,0.8524632899999995
32,-0.39335440999999993
33,5.0357473200000005
34,-0.22456940000000014
35,0.03196105999999994
36,0.17177452
37,-0.3872935499999996
38,0.5834216099999994
39,-0.06603629000000028
40,0.27207205999999984
41,0.5684681200000004
42,0.02872430999999994
43,0.4801450600000003
44,0.8022914500000007
45,0.8789184499999997
46,-0.2545044400000003
47,0.7257427200000002
48,0.007945230000000214
49,0.3236162899999996
50,1.3047830599999997
51,0.17499561000000033
52,-0.12882033000000018
53,1.2943602000000003
54,-0.5040077799999999
55,-0.44949447
56,-0.49343669999999995
57,-0.23850182999999983
58,0.6357467100000002
59,-0.3210003299999995
60,0.9088163399999999
61,-0.4207524699999996
62,0.27019082000000005
63,0.07349507000000007
64,1.40944362
65,1.1302476099999998
66,0.85445076
67,0.4925395299999998
68,0.5907678800000001
69,-0.06709529999999993
70,0.18362076000000002
71,-0.28992216000000004
72,-0.2555890099999999
73,-0.20714761999999987
74,0.4275746000000003
75,0.06410755999999983
76,0.63581165
