,0
0,-0.03712340000000014
1,-0.12616405999999958
2,0.02515761999999988
3,-0.021475950000000188
4,-0.16814921999999985
5,-0.2316068600000001
6,-0.01397570999999973
7,-0.08359794999999973
8,-0.25628747999999996
9,-0.071751
10,-0.2069977899999998
11,-0.07979723000000057
12,-0.10400758999999962
13,-0.06925510000000021
14,-0.12575982000000008
15,-0.19426553999999993
16,-0.15043889000000002
17,-0.17366123999999963
18,-0.09453911999999964
19,-0.08150598999999988
20,0.1075733899999992
21,-0.0934377400000001
22,1.04288931
23,-0.14044890000000013
24,-0.21541980999999993
25,-0.11900825000000012
26,-0.31380974
27,-0.036830859999999986
28,-0.14912286000000033
29,-0.012154989999999758
30,-0.12700172999999976
31,-0.15982169999999973
32,-0.2075305499999996
33,-0.18424259999999987
34,-0.09051513999999966
35,0.07893490000000038
36,0.04890234999999963
37,0.0
38,0.6414915900000003
39,0.21562279000000026
40,-0.22289870999999972
41,0.04731088000000001
42,-0.022847840000000317
43,-0.25286647000000034
44,-0.029784940000000294
45,0.08270486999999987
46,-0.13341155000000005
47,0.21690274999999976
48,-0.1942522699999999
49,0.2177168799999999
50,0.059496809999999824
51,0.053400809999999826
52,0.37429654999999984
53,0.09533656000000029
54,-0.20018236999999978
55,-0.04324567000000039
56,0.05862004999999981
57,-0.025703349999999743
58,0.6686171399999999
59,0.3716384199999999
60,0.34489792999999924
61,-0.26926214000000004
62,-0.019355550000000048
63,0.12178364999999991
64,0.25442440000000016
65,1.64750321
66,-0.1834471899999997
67,-0.07601351
68,-0.21758410999999975
69,-0.07107121999999998
70,-0.054222599999999746
71,0.9977383400000001
72,0.05780147999999998
73,-0.12408896999999985
74,0.1853164799999995
75,0.08956051999999955
76,0.009885359999999753
