,0
0,-0.1639086599999998
1,-0.13375781999999994
2,-0.13741514000000002
3,-0.07398150000000012
4,-0.06320488
5,-0.21433163000000025
6,-0.22167179999999992
7,-0.11540972000000009
8,-0.23430301
9,-0.2817414199999998
10,-0.2621721199999998
11,-0.17196280000000005
12,-0.08333310000000009
13,-0.06734068999999994
14,-0.20969280000000015
15,-0.14421968000000004
16,-0.17747029000000014
17,0.06758143999999995
18,-0.15413228999999992
19,-0.12806974
20,0.38328675
21,-0.29395897999999987
22,0.68689848
23,-0.11814140000000002
24,-0.18605406000000005
25,-0.28177799999999986
26,-0.18997418999999982
27,-0.10254826000000002
28,-0.3669034899999999
29,-0.40486790999999994
30,-0.12608640000000026
31,-0.09738002000000003
32,-0.2974752999999997
33,-0.21419825
34,-0.2410924900000001
35,-0.007650200000000186
36,-0.10220707000000007
37,0.0
38,0.6801268199999998
39,0.0920981499999999
40,-0.15483816000000003
41,0.22593892999999993
42,-0.010991789999999921
43,-0.043137040000000036
44,-0.13385480999999994
45,0.12786408000000007
46,-0.3886519800000001
47,0.13125664000000012
48,-0.29680501000000004
49,0.1102581499999999
50,0.06970470000000019
51,0.30897827999999977
52,0.04804833999999997
53,-0.0948614800000001
54,-0.018287349999999977
55,-0.2502594500000003
56,-0.17516095000000007
57,-0.041857019999999905
58,0.3666028300000001
59,0.26338582000000005
60,0.26361418000000014
61,-0.14095952000000014
62,-0.07209035999999987
63,0.13594426
64,0.10964286999999964
65,1.24091206
66,-0.062002739999999876
67,0.04067759999999986
68,-0.14408684999999985
69,-0.04954062999999989
70,0.07382293000000016
71,0.35155348999999997
72,0.28631328
73,-0.19058493000000004
74,0.11674745000000018
75,-0.16158329999999993
76,-0.11595257000000006
