,0
0,0.9458136000000001
1,1.1314540299999998
2,1.7683434300000003
3,0.5017394999999996
4,0.5917396600000001
5,1.0718393199999998
6,0.9429654399999999
7,0.99546323
8,1.74763664
9,0.28981819999999997
10,0.3506414800000002
11,1.0077300400000002
12,0.73363225
13,0.8828319600000002
14,2.03678591
15,3.11191271
16,0.82777698
17,1.37187985
18,1.6015001399999997
19,0.23451228000000027
20,1.84495696
21,1.33647038
22,0.3431718599999999
23,1.4060907800000002
24,2.1894704
25,0.9575027399999996
26,1.3321112999999998
27,0.3995985199999998
28,0.7025295700000003
29,0.88562577
30,1.2073572799999999
31,0.2676926099999999
32,0.33889850999999976
33,7.3979405
34,0.63963802
35,1.16275888
36,0.038249260000000125
37,0.44342213000000014
38,1.1705796899999994
39,0.0310766599999998
40,0.6304534199999999
41,1.1578284399999998
42,0.4473362400000002
43,1.271184
44,1.32343114
45,0.5026267200000002
46,0.12278901000000024
47,1.2890223400000003
48,0.11163020999999997
49,0.32732296000000044
50,0.8554208300000004
51,0.7973795599999999
52,0.3503807999999998
53,2.773042
54,0.06495424000000022
55,-0.312666
56,0.0676368899999999
57,-0.1801458600000001
58,0.3095048899999999
59,-0.08008130000000005
60,0.77477842
61,0.1638138099999998
62,0.9004061400000001
63,0.17960546999999996
64,0.4280893600000001
65,0.5103803000000002
66,0.40609054000000006
67,0.47719385999999986
68,0.38141893999999993
69,0.08179612000000011
70,0.7030710799999998
71,0.5949244899999998
72,0.0023194799999999814
73,0.35791482999999985
74,0.9478549099999999
75,0.9259559499999998
76,0.47632071
