,0
0,0.9749190570247888
1,1.0004221365052752
2,0.9496372654143388
3,0.9027509073353669
4,1.0228439940983003
5,1.0368739879567601
6,1.0171023434582611
7,1.0397212127160609
8,1.0050891885881206
9,1.0035440059003184
10,1.0600063759905634
11,0.9803232060766256
12,1.031909633145501
13,0.993970537606352
14,0.9520653145718857
15,0.9939360357426285
16,1.0061235304479619
17,0.9660319752985616
18,1.0285257741676355
19,0.9911765191387532
20,1.0281594692883143
21,0.9410181231286862
22,1.0111812148088315
23,0.9429364293075249
24,0.9766234525848092
25,1.040232955099894
26,1.0058093188000972
27,0.9910772391658117
28,0.983278941366475
29,1.0017180838482214
30,1.006143427890386
31,0.9276856899932995
32,0.8935810543413731
33,0.8035512868456549
34,1.0219328066041802
35,0.9477597647192203
36,0.877543761811392
37,1.0080513255831098
38,0.9936836604871163
39,0.9896100767307973
40,0.9716204957035509
41,0.9763795058362206
42,0.9740615787220097
43,1.002790434436714
44,0.9660482798273927
45,1.0387720676183363
46,0.996778332362278
47,1.0248649596976047
48,0.9868434251987109
49,0.9248684312010768
50,0.8940409146028698
51,1.0012725569099459
52,1.0143256316495033
53,0.967590922334012
54,0.9274234153552945
55,0.9539487616479663
56,0.963326018482846
57,1.0054401323246518
58,0.9970964053136682
59,0.8921285470903682
60,0.9936960534000125
61,0.9170482391106606
62,0.948758965723674
63,1.0070260476793513
64,1.020109083157419
65,1.0484721808490522
66,0.9517515908255731
67,1.0008595896189736
68,0.9342475859066516
69,0.882561027078467
70,0.9763602081322303
71,0.9667840986567181
72,0.9880366039933203
73,0.9517865836629956
74,1.02363941761137
75,0.9398288626004296
76,0.9967535234498107
