,0
0,-0.22960779999999992
1,-0.21983362000000023
2,-0.6060523099999998
3,-0.37210226
4,-0.20002508999999985
5,-0.34336333999999996
6,-0.09760917999999993
7,-0.14329893000000016
8,-0.317005
9,-0.39061375999999964
10,-0.023615389999999896
11,-0.32984981999999985
12,0.20628218999999995
13,-0.2855079300000001
14,-0.33360719000000005
15,-0.22034202000000025
16,-0.3651475900000001
17,-0.21387789000000013
18,0.00633745999999973
19,-0.26658005999999973
20,0.11017380000000004
21,-0.52258018
22,0.4732886200000006
23,-0.37131052000000003
24,-0.25037567000000027
25,-0.40981092000000013
26,-0.4905069900000001
27,-0.3826386700000003
28,-0.18990384999999987
29,-0.5792993800000003
30,-0.3144918400000001
31,0.07570290999999991
32,-0.5544162499999997
33,-0.2784920799999997
34,-0.4707653400000002
35,-0.6095668499999999
36,-0.030613389999999782
37,-0.36519650999999964
38,0.11319680999999959
39,-0.34915916000000013
40,-0.24256340999999992
41,-0.4454261700000002
42,-0.17298289
43,-0.5216017199999999
44,-0.27595794999999973
45,0.1751880599999998
46,-0.37762336000000035
47,-0.27781116999999983
48,-0.17250967999999994
49,-0.45110928000000017
50,-0.22074171999999986
51,-0.1906420399999998
52,-0.12042822000000009
53,-0.3316285099999999
54,-0.5334398799999996
55,-0.48493634000000024
56,-0.6054037999999999
57,-0.28728054999999947
58,0.08528953999999957
59,-0.2152611899999996
60,0.11949483999999985
61,-0.43434484999999995
62,-0.40158449
63,-0.38018640000000004
64,-0.06150080999999994
65,0.13560415999999992
66,0.39260518000000016
67,0.10690031000000005
68,-0.34480308999999987
69,-0.3999900699999998
70,-0.3249857700000005
71,-0.43530562000000034
72,-0.2526846299999993
73,-0.4956357399999999
74,-0.20245538000000013
75,-0.5209023500000001
76,-0.007814380000000004
