,0
0,0.08168869999999995
1,-0.18737325000000013
2,-0.5015272100000001
3,-0.15233240000000026
4,-0.17774869000000007
5,-0.12642089999999978
6,0.2132625499999998
7,-0.16735303000000004
8,-0.04688967000000004
9,0.28508172999999953
10,0.28951148999999976
11,-0.3685772699999997
12,0.6629228300000003
13,-0.20420908999999984
14,-0.21729816999999993
15,-0.026464550000000163
16,-0.22841860000000033
17,-0.14963082000000005
18,-0.0802151000000002
19,-0.24866391999999993
20,-0.33086967000000006
21,-0.24821617000000015
22,-0.1703354800000002
23,-0.24753808999999963
24,-0.06052394000000041
25,-0.26984448
26,-0.48927223999999997
27,-0.23680136
28,0.003562160000000149
29,0.0466326399999999
30,-0.35108158999999994
31,0.15628063000000011
32,-0.1717857899999997
33,-0.36637287000000013
34,-0.2814928899999998
35,-0.29619969999999973
36,0.41208342000000014
37,-0.26621202999999993
38,-0.12727017000000052
39,-0.3107104399999999
40,-0.03457429999999993
41,-0.33115913
42,-0.16246017999999982
43,-0.53052553
44,-0.23999990000000027
45,0.3048502699999998
46,0.39658975000000024
47,-0.35754615
48,-0.202751
49,-0.38507517999999996
50,-0.4593336200000001
51,-0.6025361899999999
52,0.27448521
53,-0.2662530700000001
54,-0.4960949299999998
55,-0.1348318899999999
56,-0.5327593500000003
57,-0.19757742000000003
58,-0.1257099
59,-0.3352140800000001
60,-0.16242935000000008
61,-0.5557593199999998
62,-0.16455468000000018
63,-0.5137209299999997
64,-0.0473334099999998
65,-0.08842322999999998
66,0.10027593999999994
67,0.30735457000000027
68,-0.18964537000000034
69,-0.1755745700000003
70,-0.23421474000000012
71,-0.45734394000000017
72,-0.4424929900000001
73,-0.2264251599999999
74,-0.3032394999999999
75,-0.2750888000000002
76,-0.31344905999999984
