,0
0,0.25758067999999995
1,0.23798128999999982
2,-0.13038023999999998
3,-0.0556641100000001
4,-0.0341527899999998
5,0.10042056999999983
6,1.2400986300000008
7,0.24164611999999988
8,1.20119894
9,0.32944295999999995
10,0.09958869000000065
11,0.17514820000000042
12,0.6751952500000007
13,0.5016682600000002
14,0.73558323
15,2.1028400799999996
16,0.29112166000000017
17,0.25209019999999993
18,0.2823222200000002
19,-0.18776254000000003
20,1.1203752699999996
21,0.24302966000000015
22,0.8325729199999993
23,0.19248419000000017
24,0.8748097000000005
25,-0.15579702999999956
26,-0.23972954999999982
27,-0.029258880000000122
28,0.50813153
29,0.6187725500000003
30,0.19745893000000017
31,0.4078090799999998
32,-0.30651254999999994
33,3.06314581
34,-0.21307691999999992
35,0.37448574
36,0.06435009000000078
37,-0.44549340000000026
38,0.44796536999999964
39,-0.27034762000000045
40,0.6629270500000001
41,1.12572504
42,-0.2846561499999998
43,0.03399588999999978
44,0.15727796999999974
45,1.4911975700000002
46,-0.2918880999999999
47,0.9111117600000005
48,0.06817272000000067
49,0.7974296600000002
50,1.4050844599999999
51,0.19959379999999957
52,0.6565207700000002
53,2.677447
54,-0.32018205000000016
55,-0.07525723999999988
56,-0.5318500899999998
57,-0.045519320000000064
58,0.0050120100000000094
59,0.10368785999999987
60,-0.3446605600000003
61,-0.63268757
62,-0.2347996800000004
63,-0.01425530999999924
64,0.6932825900000004
65,1.2254564600000004
66,0.44965799
67,0.8054267099999995
68,0.5306461699999999
69,0.9067268699999996
70,0.10487873999999976
71,-0.07294467000000016
72,-0.23603865000000002
73,-0.15866622000000022
74,-0.3701580999999996
75,0.25701416999999993
76,-0.17068188000000048
